,index,blocknum,p0vs1,p1vs0,TUSD-slippagemap_01,TUSD-slippagemap_2,TUSD-slippagemap_3,TUSD-slippagemap_4,TUSD-slippagemap_5,TUSD-slippagemap_6,TUSD-slippagemap_7,TUSD-slippagemap_8,TUSD-slippagemap_9,TUSD-slippagemap_10,TUSD-slippagemap_11,TUSD-slippagemap_12,TUSD-slippagemap_13,TUSD-slippagemap_14,TUSD-slippagemap_15,TUSD-slippagemap_16,TUSD-slippagemap_17,TUSD-slippagemap_18,TUSD-slippagemap_19,TUSD-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1208,1208,15489088.0,1.0000026438339937,0.9999973561729961,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,4549214.127239148,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548,6502623.300816548
1209,1209,15489701.0,1.0000026438339937,0.9999973561729961,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,4573051.9982016785,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776,6478783.150224776
1210,1210,15490532.0,1.000102644098377,0.9998973664363527,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,4477087.015546681,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786,6574757.998868786
1211,1211,15491421.0,1.000102644098377,0.9998973664363527,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,4494177.763578582,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325,6557665.3596201325
1212,1212,15492372.0,1.000102644098377,0.9998973664363527,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,4518824.390587484,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571,6533016.107650571
1213,1213,15492966.0,1.0000026438339937,0.9999973561729961,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,4572042.514288915,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995,6479792.7283817995
1214,1214,15494333.0,1.0000026438339937,0.9999973561729961,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,4617271.777818914,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693,6434559.44132693
1215,1215,15494869.0,1.0000026438339937,0.9999973561729961,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,4615888.752589108,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064,6435942.583554064
1216,1216,15495454.0,1.0000026438339937,0.9999973561729961,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,4622328.108535141,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313,6429502.686109313
1217,1217,15496049.0,1.0000026438339937,0.9999973561729961,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,4621804.561884067,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297,6430026.276478297
1218,1218,15496580.0,1.0000026438339937,0.9999973561729961,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,4622351.338746524,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392,6429479.453959392
1219,1219,15498234.0,1.0000026438339937,0.9999973561729961,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,4624378.089958444,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637,6427452.534030637
1220,1220,15499690.0,1.0000026438339937,0.9999973561729961,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,4626430.170764363,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224,6425400.28323224
1221,1221,15500459.0,1.0000026438339937,0.9999973561729961,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,4612446.211642607,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194,6439385.417376194
1222,1222,15501025.0,1.0000026438339937,0.9999973561729961,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,4603757.258372715,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973,6448075.120351973
1223,1223,15502084.0,1.0000026438339937,0.9999973561729961,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,4613858.44033649,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031,6437973.068251031
1224,1224,15502669.0,1.0000026438339937,0.9999973561729961,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,4615258.985950918,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445,6436572.4035936445
1225,1225,15503952.0,1.000102644098377,0.9998973664363527,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,4525106.066522992,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221,6526733.782026221
1226,1226,15504821.0,1.0000026438339937,0.9999973561729961,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,4526105.9665926965,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363,6525733.779265363
1227,1227,15505622.0,1.0000026438339937,0.9999973561729961,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,4670828.49281492,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527,6380998.488488527
