,index,blocknum,p0vs1,p1vs0,LINK-slippagemap_01,LINK-slippagemap_2,LINK-slippagemap_3,LINK-slippagemap_4,LINK-slippagemap_5,LINK-slippagemap_6,LINK-slippagemap_7,LINK-slippagemap_8,LINK-slippagemap_9,LINK-slippagemap_10,LINK-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
912,912,14189339.0,0.005548984742077602,180.21314645489343,64.96394786886947,154.84278807227162,243.82736312305445,332.0394169489013,419.3737893075478,505.83921414678457,591.444336631936,676.197715772077,760.1078264978509,843.1830594272558,925.4317211494553,1.1397555726832458,1.6307723531300937,2.116903677531848,2.5981981564097776,2.6761667804958953,2.753359642885735,2.8297844613540692,2.9054488780234156,2.9803604583751717,3.0545266937294713
913,913,14191294.0,0.00551634374973048,181.2794933326732,1.1965677833380703,91.97866042161984,181.85750062502197,270.84207567580484,359.05412950165163,446.3885018602981,532.8539266995349,618.4590491846864,703.2124283248273,787.1225390506012,870.1977719800061,1.4813017975878344,1.9674331219895886,2.4487276008675183,2.526696224953636,2.6038890873434757,2.68031390581181,2.7559783224811563,2.8308899028329124,2.9050561381872115,2.978484443478473
914,914,14201525.0,0.005457636451059751,183.22950034640405,50.20156778070046,140.98366041898223,230.86250062238435,319.8470756731672,408.05912949901403,495.3935018576605,581.8589266968974,667.4640491820487,752.2174283221898,836.1275390479635,919.2027719773685,1.2124071991814616,1.6985385235832156,2.1798330024611454,2.257801626547263,2.334994488937103,2.411419307405437,2.4870837240747834,2.5619953044265396,2.6361615397808387,2.7095898450721
915,915,14205304.0,0.005426075353327424,184.2952658935655,76.69744581437304,167.4795384526548,257.3583786560569,346.3429537068398,434.5550075326866,521.8893798913331,608.3548047305699,693.9599272157213,778.7133063558623,862.6234170816361,945.6986500110411,1.0682150782074225,1.5543464026091767,2.0356408814871063,2.113609505573224,2.1908023679630637,2.267227186431398,2.3428916031007443,2.4178031834525004,2.4919694188067996,2.565397724098061
916,916,14206592.0,0.005347968806846974,186.98687971397771,52.033109310528246,143.72753081089363,234.5096234491754,324.38846365257757,413.3730387033604,501.5850925292072,588.9194648878537,675.3848897270905,760.9900122122419,845.7433913523829,929.6535020781567,1.1932459216059421,1.674540400483872,1.7525090245699895,1.8297018869598292,1.9061267054281634,1.9817911220975097,2.056702702449266,2.1308689378035655,2.2042972430948264,2.2769949606552964
917,917,14207824.0,0.005349038454088031,186.94948794689347,51.03310931058207,142.72753081094746,233.50962344922922,323.38846365263134,412.37303870341424,500.58509252926103,587.9194648879076,674.3848897271444,759.9900122122957,844.7433913524368,928.6535020782105,1.198594676495123,1.6798891553730528,1.7578577794591703,1.83505064184901,1.9114754603173443,1.9871398769866906,2.062051457338447,2.136217692692746,2.2096459979840075,2.282343715544477
918,918,14208605.0,0.005369939389362807,186.2218411591158,32.93530237137441,124.62972387173981,215.41181651002157,305.2906567134237,394.2752317642066,482.4872855900534,569.8216579486999,656.2870827879367,741.892205273088,826.6455844132291,910.5556951390029,1.295595294138304,1.7768897730162339,1.8548583971023513,1.932051259492191,2.0084760779605255,2.0841404946298714,2.159052074981628,2.233218310335927,2.3066466156271885,2.379344333187658
919,919,14211801.0,0.005397394658939078,185.27457471426814,9.271380707915206,100.9658022082806,191.74789484656236,281.6267350499645,370.61131010074735,458.8233639265942,546.1577362852406,632.6231611244775,718.2282836096289,802.9816627497698,886.8917734755437,1.4230033441451615,1.9042978230230914,1.9822664471092089,2.0594593094990485,2.135884127967383,2.211548544636729,2.2864601249884853,2.360626360342785,2.434054665634046,2.5067523831945158
920,920,14212513.0,0.005407118231744921,184.9413970882031,0.9901349691671069,92.6845564695325,183.46664910781428,273.3454893112164,362.33006436199923,450.5421181878461,537.8764905464925,624.3419153857294,709.9470378708808,794.7004170110217,878.6105277367956,1.467744630823077,1.949039109701007,2.0270077337871246,2.1042005961769643,2.1806254146452986,2.256289831314645,2.331201411666401,2.4053676470207,2.4787959523119616,2.5514936698724315
921,921,14222177.0,0.005439656832423641,183.83512614975928,65.38657121076025,156.16866384904202,246.04750405244417,335.032079103227,423.2441329290738,510.5785052877203,597.0439301269571,682.6490526121086,767.4024317522495,851.3125424780234,934.3877754074283,1.1296678064292918,1.615799130831046,2.097093609708976,2.175062233795093,2.252255096184933,2.3286799146532675,2.4043443313226134,2.47925591167437,2.553422147028669,2.6268504523199305
922,922,14225289.0,0.005434220166206139,184.01904402377988,69.71262371052741,160.49471634880916,250.3735565522113,339.35813160299415,427.570185428841,514.9045577874874,601.3699826267243,686.9751051118757,771.7284842520166,855.6385949777905,938.7138279071954,1.1061462212377655,1.5922775456395195,2.0735720245174494,2.151540648603567,2.2287335109934068,2.305158329461741,2.3808227461310874,2.4557343264828435,2.5299005618371426,2.603328867128404
923,923,14235452.0,0.00544727730405733,183.57794989712818,58.76938491420869,149.55147755249047,239.4303177558926,328.4148928066754,416.6269466325223,503.96131899116875,590.4267438304056,676.031866315557,760.7852454556979,844.6953561814718,927.7705891108767,1.1656896057534876,1.6518209301552418,2.1331154090331714,2.211084033119289,2.288276895509129,2.364701713977463,2.4403661306468094,2.5152777109985656,2.5894439463528647,2.662872251644126
924,924,14236443.0,0.005454363014987211,183.3394655347018,52.89063289582698,143.67272553410874,233.55156573751088,322.5361407882937,410.7481946141406,498.08256697278705,584.5479918120238,670.1531142971753,754.9064934373163,838.8166041630901,921.891837092495,1.1977351859281062,1.6838665103298602,2.16516098920779,2.243129613293908,2.3203224756837475,2.3967472941520818,2.472411710821428,2.5473232911731842,2.6214895265274833,2.694917831818745
925,925,14238095.0,0.005558425566533013,179.90705965749495,57.372504263203496,147.25134446660564,236.23591951738848,324.44797334323533,411.78234570188175,498.2477705411186,583.8528930262701,668.606272166411,752.5163828921848,835.5916158215897,917.8402775437893,1.181918405506835,1.6729351859536832,2.159066510355437,2.640360989233367,2.7183296133194847,2.7955224757093244,2.8719472941776587,2.947611710847005,3.022523291198761,3.0966895265530603
926,926,14249246.0,0.005486637258491222,182.26100120841437,25.9666516217259,116.74874426000767,206.62758446340982,295.6121595141926,383.8242133400395,471.15858569868595,557.6240105379228,643.2291330230742,727.9825121632152,811.892622888989,894.9678558183939,1.3450262576203693,1.8311575820221235,2.3124520609000534,2.390420684986171,2.467613547376011,2.544038365844345,2.6197027825136914,2.6946143628654475,2.7687805982197466,2.842208903511008
927,927,14251297.0,0.005433676798526287,184.03744592818225,70.34933534856265,161.13142798684441,251.01026819024656,339.9948432410294,428.20689706687625,515.5412694255227,602.0066942647595,687.611816749911,772.365195890052,856.2753066158257,939.3505395452306,1.1026861653513658,1.58881748975312,2.07011196863105,2.148080592717167,2.225273455107007,2.3016982735753415,2.3773626902446874,2.452274270596444,2.526440505950743,2.5998688112420045
928,928,14252114.0,0.005318637180874008,188.0180892195528,77.65491384286874,169.34933534323412,260.1314279815159,350.01026818491806,438.9948432357009,527.2068970615477,614.5412694201942,701.006694259431,786.6118167445824,871.3651958847234,955.2753066104972,1.0565937433717971,1.537888222249727,1.6158568463358445,1.6930497087256842,1.7694745271940184,1.8451389438633647,1.920050524215121,1.9942167595694202,2.0676450648606814,2.1403427824211514
929,929,14253413.0,0.00527362259851464,189.622973832382,24.611274397865962,117.22719384073882,208.92161534110423,299.70370797938597,389.5825481827881,478.56712323357095,566.7791770594177,654.1135494180643,740.5789742573011,826.1840967424525,910.9374758825935,1.328306405981415,1.4062750300675326,1.4834678924573723,1.5598927109257066,1.635557127595053,1.710468707946809,1.7846349433011084,1.8580632485923696,1.9307609661528393,2.0027353656251132
930,930,14257512.0,0.005320232931592704,187.96169507199238,75.90539562586848,167.59981712623386,258.3819097645156,348.2607499679178,437.2453250187006,525.4573788445474,612.7917512031939,699.2571760424307,784.8622985275822,869.6156776677232,953.525788393497,1.0659007085723065,1.5471951874502363,1.6251638115363538,1.7023566739261935,1.7787814923945278,1.854445909063874,1.9293574894156302,2.0035237247699293,2.076952030061191,2.1496497476216607
931,931,14264896.0,0.005266771685734598,189.86963165852936,30.51429669385407,123.13021613672693,214.82463763709234,305.6067302753741,395.48557047877625,484.4701455295591,572.6821993554059,660.0165717140524,746.4819965532892,832.0871190384406,916.8404981785816,1.2971951874367804,1.375163811522898,1.4523566739127376,1.5287814923810719,1.6044459090504182,1.6793574894021743,1.7535237247564737,1.8269520300477349,1.8996497476082048,1.9716241470804785
932,932,14266749.0,0.005169203043440457,193.4534185630348,24.731480508112845,118.27815852784549,210.89407797071834,302.58849947108376,393.37059210936553,483.2494323127676,572.2340073635505,660.4460611893974,747.7804335480438,834.2458583872806,919.850980872432,0.9172102380002046,0.9944031003900443,1.0708279188583787,1.1464923355277248,1.2214039158794812,1.2955701512337803,1.3689984565250417,1.4416961740855114,1.5136705735577853,1.5494785790038212
933,933,14274528.0,0.00512186682268884,195.24131232194503,68.0032803315505,161.54995835128315,254.16587779415602,345.8602992945214,436.64239193280315,526.5212321362053,615.5058071869881,703.717861012835,791.0522333714814,877.5176582107183,963.1227806958697,0.6945414125691527,0.7717342749589924,0.8481590934273268,0.923823510096673,0.9987350904484292,1.0729013258027285,1.1463296310939899,1.2190273486544596,1.2910017481267333,1.3268097535727694
934,934,14276955.0,0.005129555003214185,194.94868451033255,61.00328033192727,154.5499583516599,247.16587779453278,338.8602992948982,429.6423919331799,519.5212321365821,608.5058071873649,696.7178610132117,784.0522333718582,870.5176582110951,956.1227806962464,0.7304240735831338,0.8076169359729735,0.8840417544413078,0.959706171110654,1.0346177514624104,1.1087839868167095,1.182212292107971,1.2549100096684407,1.3268844091407144,1.3626924145867505
935,935,14277854.0,0.00515114335864101,194.13165784301196,41.00328033300374,134.54995835273638,227.16587779560925,318.86029929597464,409.6423919342564,499.52123213765856,588.5058071884414,676.7178610142882,764.0522333729347,850.5176582121715,936.1227806973229,0.8332390993218377,0.9104319617116774,0.9868567801800118,1.062521196849358,1.1374327772011144,1.2115990125554135,1.285027317846675,1.3577250354071446,1.4296994348794183,1.4655074403254544
936,936,14281615.0,0.005182141570553895,192.9704131747822,13.00328033451079,106.54995835424344,199.1658777971163,290.8602992974817,381.64239193576344,471.5212321391656,560.5058071899484,648.7178610157953,736.0522333744417,822.5176582136786,908.12278069883,0.9779139831512166,1.0551068455410562,1.1315316640093906,1.2071960806787367,1.2821076610304931,1.3562738963847922,1.4297022016760537,1.5023999192365234,1.5743743187087973,1.6101823241548332
937,937,14282314.0,0.005193034957244706,192.565620727224,2.906960549453604,96.45363856918625,189.0695580120591,280.7639795124245,371.54607215070627,461.4249123541084,550.4094874048913,638.6215412307381,725.9559135893845,812.4213384286214,898.0264609137728,1.0302925785570896,1.1074854409469292,1.1839102594152635,1.2595746760846098,1.334486256436366,1.4086524917906653,1.4820807970819265,1.5547785146423965,1.6267529141146702,1.662560919560706
938,938,14286341.0,0.00524312563893742,190.72592740742746,51.54116723970252,144.15708668257537,235.85150818294076,326.63360082122256,416.5124410246247,505.49701607540754,593.7090699012543,681.0434422599009,767.5088670991377,853.113989584289,937.8673687244301,1.1866942618371883,1.2646628859233058,1.3418557483131455,1.4182805667814797,1.493944983450826,1.5688565638025824,1.6430227991568815,1.716451104448143,1.7891488220086127,1.8611232214808864
939,939,14287896.0,0.005216976744874922,191.68189717969983,74.8959006489714,167.51182009184427,259.20624159220966,349.98833423049143,439.8671744338936,528.8517494846764,617.0638033105232,704.3981756691697,790.8636005084065,876.468722993558,961.222102133699,1.0645404071970639,1.1425090312831814,1.219701893673021,1.2961267121413553,1.3717911288107016,1.4467027091624578,1.5208689445167571,1.5942972498080183,1.6669949673684883,1.738969366840762
940,940,14298947.0,0.005191996506023536,192.60413577702565,3.919985128023929,97.46666314775658,190.08258259062944,281.7770040909948,372.5590967292766,462.4379369326787,551.4225119834616,639.6345658093084,726.9689381679549,813.4343630071917,899.0394854923431,1.0250320433770577,1.1022249057668974,1.1786497242352318,1.254314140904578,1.3292257212563343,1.4033919566106334,1.4768202619018949,1.5495179794623646,1.6214923789346385,1.6573003843806744
941,941,14311040.0,0.005189401286388317,192.70045710725387,6.412227809389788,99.95890582912243,192.57482527199528,284.2692467723607,375.05133941064247,464.9301796140446,553.9147546648275,642.1268084906743,729.4611808493207,815.9266056885575,901.531728173709,1.0120948984969629,1.0892877608868026,1.1657125793551368,1.2413769960244831,1.3162885763762393,1.3904548117305386,1.4638831170217999,1.5365808345822698,1.6085552340545435,1.6443632395005794
942,942,14319549.0,0.005204992085226275,192.12325083805143,85.95283246982352,178.5687519126964,270.2631734130618,361.04526605134356,450.9241062547457,539.9086813055285,628.1207351313753,715.4551074900219,801.9205323292587,887.52565481441,972.2790339545511,1.0069204207512858,1.0848890448374033,1.162081907227243,1.2385067256955773,1.3141711423649236,1.38908272271668,1.463248958070979,1.5366772633622405,1.6093749809227103,1.681349380394984
943,943,14324322.0,0.005235790765389926,190.9931173358351,58.16445095796654,150.7803704008394,242.47479190120478,333.2568845394866,423.13572474288867,512.1202997936715,600.3323536195184,687.6667259781649,774.1321508174017,859.737273302553,944.4906524426941,1.1519901684288711,1.2299587925149886,1.3071516549048283,1.3835764733731626,1.459240890042509,1.534152470394265,1.6083187057485644,1.6817470110398256,1.7544447286002955,1.8264191280725692
944,944,14326004.0,0.005249420851320813,190.49720499136373,46.07923761128603,138.6951570541589,230.3895785545243,321.17167119280606,411.0505113962082,500.03508644699104,588.2471402728379,675.5815126314843,762.0469374707211,847.6520599558726,932.4054390960135,1.2153501684322814,1.2933187925183989,1.3705116549082386,1.4469364733765728,1.5226008900459191,1.5975124703976753,1.6716787057519746,1.7451070110432358,1.8178047286037058,1.8897791280759795
