,index,blocknum,p0vs1,p1vs0,BAT-slippagemap_01,BAT-slippagemap_2,BAT-slippagemap_3,BAT-slippagemap_4,BAT-slippagemap_5,BAT-slippagemap_6,BAT-slippagemap_7,BAT-slippagemap_8,BAT-slippagemap_9,BAT-slippagemap_10,BAT-slippagemap_11,BAT-slippagemap_12,BAT-slippagemap_13,BAT-slippagemap_14,BAT-slippagemap_15,BAT-slippagemap_16,BAT-slippagemap_17,BAT-slippagemap_18,BAT-slippagemap_19,BAT-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
110,110,15316896.0,0.4581959564907497,2.182472337073513,415.9891250024992,977.6811129091052,1536.012452501454,1813.925754360306,2367.2549694910945,2917.2753419134497,3191.0506330308335,3736.142959607057,4277.974393366888,4547.673983672561,5084.6508599227955,5618.416407954532,5884.100705593244,6413.084202361885,6938.902924634209,7200.632043388234,7721.740080876035,8239.731025016727,8497.56294703307,9010.913171019914,454.7946709465048,710.5946835038199,837.9204502039238,1091.4284033831584,1343.4203217710017,1468.850166854166,1718.584583039748,1966.8249285773543,2090.387761939527,2336.403840247363,2580.9486866363604,2702.671944838081,2945.0252941554577,3185.9295910355377,3305.8406073062515,3544.586623787857,3781.9039901422616,3900.029919330151,4135.221548368781,4369.006138864036
111,111,15323034.0,0.4603084071816545,2.1724565191470933,480.19393476073685,1040.2031778032576,1596.86327072645,1873.9424110729262,2425.6155972670977,2973.988149396978,3246.942475826845,3790.4021279524422,4330.611500038705,4599.502539685534,5134.871396635773,5667.0382219593885,5931.926493343673,6459.325142416284,6983.569559754378,7244.5143959524175,7764.060949008654,8280.500463399214,8537.560663773225,9049.373554311718,426.0106981239638,682.5791485052537,810.2871355089499,1064.5568521124421,1317.3058445791787,1443.1127737761317,1693.597357023667,1942.5831882336274,2066.5173805824843,2313.2728045718877,2558.5518405590865,2680.6411386414907,2923.722847106897,3165.3508833695464,3285.6220430406674,3525.084773876856,3763.1158255590326,3881.596442147392,4117.4945660619505,4351.981669657333
112,112,15324302.0,0.4696537449350157,2.129228204362272,377.449970957327,932.4424131626552,1484.1155993568266,1758.7128603693227,2305.442477916574,2848.902130042171,3119.4119118227613,3658.0025417752627,4193.371398725502,4459.853926410405,4990.426495433402,5517.825144506012,5780.340443090082,6303.014398042146,6822.560951098382,7081.1685434726005,7596.060665862955,8107.873556401447,8362.630704256691,8869.85785008942,476.0496348513876,734.9378756776164,863.800467147337,1120.3689175286268,1375.402671232427,1502.3466211358152,1755.095613602552,2006.3323878826693,2131.38712604704,2380.372957257001,2627.8699829680304,2751.062573595261,2996.34160958246,3240.154165866584,3361.51261613027,3603.1406523929195,3843.322828334755,3962.8745429002292,4200.905594582406,4437.5121403586545
113,113,15325190.0,0.4695128769860642,2.1298670367025556,391.5506664961069,946.5431087014349,1498.2162948956063,1772.8135559081024,2319.543173455354,2863.0028255809507,3133.512607361541,3672.103237314043,4207.472094264282,4473.954621949184,5004.527190972182,5531.925840044792,5794.441138628862,6317.115093580926,6836.661646637162,7095.26923901138,7610.161361401734,8121.974251940226,8376.731399795472,8883.958545628198,469.42766465109275,728.3159054773215,857.178496947042,1113.746947328332,1368.7807010321321,1495.7246509355205,1748.473643402257,1999.7104176823743,2124.765155846745,2373.750987056706,2621.2480127677354,2744.440603394966,2989.719639382165,3233.532195666289,3354.890645929975,3596.518682192625,3836.70085813446,3956.2525726999343,4194.283624382111,4430.89017015836
114,114,15326699.0,0.4608149996751443,2.170068250176229,430.98074083624334,990.9899838787641,1547.6500768019566,1824.7292171484328,2376.4024033426044,2924.774955472484,3197.729281902352,3741.1889340279486,4281.398306114212,4550.289345761041,5085.65820271128,5617.825028034895,5882.713299419181,6410.11194849179,6934.356365829884,7195.301202027924,7714.84775508416,8231.28726947472,8488.347469848732,9000.160360387225,448.67732489559916,705.245775276889,832.9537622805851,1087.2234788840774,1339.9724713508142,1465.779400547767,1716.2639837953022,1965.249815005263,2089.18400735412,2335.939431343523,2581.218467330722,2703.3077654131257,2946.389473878532,3188.017510141182,3308.288669812303,3547.7514006484917,3785.782452330668,3904.263068919027,4140.161192833586,4374.648296428969
115,115,15328847.0,0.46354170771950254,2.1573031797283666,432.96955026234383,991.3008898546927,1546.2933320600207,1822.543406844333,2372.5637792666885,2919.2933968139396,3191.4313969602954,3733.2628307201267,4271.853460672629,4539.939297276034,5073.7048453077705,5604.277414330768,5868.372639715124,6394.191361987448,6916.865316939512,7177.028518229274,7695.019462369965,8209.91158476032,8466.201608373152,8976.481623154057,448.50490116310397,705.8439174604956,833.9359430141145,1088.9696967179145,1342.4776498971494,1468.6626390880397,1719.8994133681567,1969.633829553739,2093.939982742488,2341.437008453518,2587.453086761354,2709.9086350679477,2953.721191352072,3196.0745406694487,3316.707677878407,3556.8898538202425,3795.635870301848,3914.4726200678933,4151.079165844142,4386.270794882772
116,116,15331804.0,0.4698416346140932,2.12837672596077,361.96949751557827,916.9619397209063,1468.6351259150779,1743.2323869275738,2289.9620044748253,2833.421656600422,3103.9314383810124,3642.522068333514,4177.890925283753,4444.373452968656,4974.946021991654,5502.344671064264,5764.859969648333,6287.533924600398,6807.080477656634,7065.688070030851,7580.5801924212055,8092.3930829596975,8347.150230814943,8854.37737664767,483.321885352566,742.2101261787948,871.0727176485153,1127.6411680298052,1382.6749217336055,1509.6188716369936,1762.3678641037304,2013.6046383838477,2138.6593765482185,2387.6452077581794,2635.142233469209,2758.334824096439,3003.6138600836384,3247.4264163677626,3368.7848666314485,3610.412902894098,3850.5950788359332,3970.1467934014076,4208.1778450835845,4444.7843908598325
117,117,15332493.0,0.4694189884941754,2.130293031408567,400.2498465167124,955.2422887220405,1506.915474916212,1781.512735928708,2328.2423534759596,2871.7020056015563,3142.2117873821467,3680.802417334648,4216.171274284888,4482.65380196979,5013.226370992788,5540.625020065398,5803.140318649467,6325.814273601532,6845.360826657768,7103.968419031986,7618.86054142234,8130.673431960832,8385.430579816077,8892.657725648805,465.3433543714187,724.2315951976474,853.094186667368,1109.6626370486579,1364.696390752458,1491.6403406558463,1744.3893331225831,1995.6261074027002,2120.680845567071,2369.6666767770316,2617.1637024880615,2740.356293115292,2985.635329102491,3229.4478853866153,3350.806335650301,3592.4343719129506,3832.616547854786,3952.1682624202604,4190.199314102437,4426.805859878686
118,118,15333379.0,0.46109155780641625,2.1687666648189596,399.43440721051684,959.4436502530375,1516.1037431762302,1793.1828835227063,2344.8560697168778,2893.228621846758,3166.182948276625,3709.642600402222,4249.851972488485,4518.743012135314,5054.111869085553,5586.278694409168,5851.1669657934535,6378.565614866064,6902.810032204158,7163.754868402198,7683.301421458434,8199.740935848993,8456.801136223006,8968.614026761497,463.21942462512294,719.7878750064128,847.495862010109,1101.7655786136013,1354.5145710803379,1480.3215002772909,1730.8060835248261,1979.7919147347868,2103.7261070836435,2350.481531073047,2595.7605670602456,2717.84986514265,2960.931573608056,3202.5596098707056,3322.8307695418266,3562.2935003780153,3800.3245520601918,3918.805168648551,4154.70329256311,4389.190396158493
119,119,15338096.0,0.46885605168398914,2.132850789508427,455.9904438784669,1010.9828860837949,1562.6560722779664,1837.2533332904625,2383.982950837714,2927.4426029633105,3197.952384743901,3736.5430146964027,4271.911871646642,4538.394399331544,5068.966968354543,5596.365617427152,5858.880916011221,6381.554870963287,6901.101424019522,7159.70901639374,7674.6011387840945,8186.414029322586,8441.171177177832,8948.398323010559,439.1909413485145,698.0791821747432,826.9417736444639,1083.5102240257538,1338.543977729554,1465.487927632942,1718.2369200996789,1969.4736943797961,2094.528432544167,2343.5142637541276,2591.0112894651575,2714.203880092388,2959.4829160795866,3203.2954723637113,3324.653922627397,3566.2819588900466,3806.4641348318814,3926.0158493973563,4164.046901079533,4400.653446855781
120,120,15339693.0,0.4611376669621969,2.1685498098379763,397.08780972895323,957.097052771474,1513.7571456946664,1790.8362860411428,2342.509472235314,2890.882024365194,3163.8363507950617,3707.2960029206583,4247.505375006922,4516.39641465375,5051.765271603989,5583.932096927604,5848.82036831189,6376.2190173845,6900.463434722595,7161.408270920634,7680.95482397687,8197.39433836743,8454.454538741442,8966.267429279935,464.3015394852867,720.8699898665766,848.5779768702728,1102.847693473765,1355.5966859405016,1481.4036151374546,1731.88819838499,1980.8740295949506,2104.8082219438074,2351.5636459332104,2596.8426819204096,2718.9319800028134,2962.0136884682197,3203.6417247308696,3323.9128844019906,3563.375615238179,3801.4066669203557,3919.8872835087145,4155.785407423274,4390.272511018657
121,121,15340546.0,0.45173587205209514,2.2136829547259818,521.4327486619848,1086.5052795084914,1648.1972674150975,1927.7818159431056,2484.441908866298,3037.7711239970868,3313.1942354069456,3861.566787536826,4406.659114113049,4677.98076609229,5218.190138178554,5755.167014428787,6022.450034775621,6554.616860099236,7083.600356867878,7346.903780556131,7871.1481978942265,8392.256235382027,8651.639587148502,9168.079101539062,405.51761452049277,659.7873311239849,786.3513343998314,1038.3432527876746,1288.8278360352099,1413.5075140564209,1661.7478595940272,1908.5032835834306,2031.3267712640359,2275.8716176530334,2518.9533261184397,2639.9482251721306,2880.8525220522106,3120.315252888399,3239.50955480453,3476.8269211589345,3712.7250450734937,3830.1444793854544,4063.9290698807094,4296.315372956406
122,122,15341513.0,0.44612459773459356,2.2415262576373687,551.5375903782947,1120.0106116292425,1685.0831424757491,1966.3504358678426,2526.359678910363,3083.0197718335558,3360.098912180032,3911.7720983742033,4460.144650504083,4733.098976933951,5276.5586290595475,5816.7680011458115,6085.65904079264,6621.027897742879,7153.194723066494,7418.08299445078,7945.481643523389,8469.726060861483,8730.670897059523,9250.217450115759,391.0572750159516,643.8062674826883,769.6131966796412,1020.0977799271765,1269.083611137137,1393.017803485994,1639.773227475397,1885.052263462596,2007.141561545,2250.2232700104064,2491.851306273056,2612.1224659441773,2851.5851967803655,3089.616248462542,3208.096865050901,3443.9949889654604,3678.4820925608433,3795.1990137726757,4027.5853168483723,4258.581387082298
123,123,15343520.0,0.45623004191725747,2.191876702808978,338.7707327999557,902.1504380506478,1462.1596810931685,1740.9064721575094,2295.8989143628373,2847.572100557009,3122.169361569505,3668.8989791167564,4212.358631242353,4482.868413022943,5021.459042975445,5556.8278999256845,5823.310427610587,6353.882996633584,6881.2816457061945,7143.796944290264,7666.470899242328,8186.017452298564,8444.625044672783,8959.517167063137,489.20306543418934,744.2368191379894,871.1807690413777,1123.9297615081143,1375.1665357882316,1500.2212739526026,1749.2071051625633,1996.704130873593,2119.8967215008233,2365.175757488022,2608.9883137721467,2730.3467640358326,2971.974800298482,3212.1569762403174,3331.708690805792,3569.739742487968,3806.346288264217,3924.1184829908866,4158.605586586269,4391.689719701025
124,124,15344434.0,0.44692830494532443,2.2374953408295237,464.0984925087681,1032.571513759716,1597.6440446062227,1878.9113379983162,2438.9205810408366,2995.5806739640293,3272.6598143105057,3824.333000504677,4372.705552634557,4645.659879064425,5189.119531190021,5729.328903276285,5998.219942923113,6533.588799873352,7065.755625196967,7330.643896581253,7858.042545653862,8382.286962991957,8643.231799189996,9162.778352246232,430.10273466198777,682.8517271287244,808.6586563256774,1059.1432395732127,1308.1290707831733,1432.06326313203,1678.8186871214334,1924.0977231086324,2046.1870211910361,2289.2687296564427,2530.896765919092,2651.167925590213,2890.630656426402,3128.6617081085783,3247.1423246969375,3483.0404486114967,3717.527552206879,3834.244473418712,4066.6307764944086,4297.6268467283335
125,125,15344978.0,0.4332434217677565,2.3081712260505083,523.4291355964151,1100.4924291487077,1674.104259782096,1959.621625600181,2528.094646851129,3093.1671776976355,3374.434471089729,3934.4437141322496,4491.103807055442,4768.182947401919,5319.856133596089,5868.22868572597,6141.183012155837,6684.642664281434,7224.852036367697,7493.743076014526,8029.111932964765,8561.27875828838,8826.167029672666,9353.565678745275,401.02024686717465,650.0060780771352,773.940270425992,1020.6956944153953,1265.9747304025943,1388.064028484998,1631.1457369504046,1872.773773213054,1993.0449328841753,2232.507663720364,2470.53871540254,2589.0193319908994,2824.9174559054586,3059.4045595008415,3176.121480712674,3408.5077837883705,3639.5038540222954,3754.4830638675735,3983.4095820238463,4210.96673171169
126,126,15346550.0,0.4431457023147032,2.2565941512614347,298.22813448623043,870.1216297958869,1438.5946510468348,1721.5547700347424,2284.934475285435,2844.9437183279556,3123.690509392296,3678.682951597624,4230.356137791796,4504.953398804291,5051.683016351543,5595.1426684771395,5865.65245025773,6404.243080210232,6939.611937160471,7206.094464845373,7736.667033868372,8264.065682940982,8526.58098152505,9049.254936477115,502.1465564483457,753.383330728463,878.4380688928339,1127.4239001027945,1374.9209258138242,1498.1135164410546,1743.3925524282536,1987.205108712378,2108.5635589760636,2350.1915952387135,2590.3737711805484,2709.9254857460232,2947.9565374281997,3184.563083204448,3302.3352779311176,3536.8223815265005,3769.906514641256,3885.92560581403,4116.921676047955,4346.535915615426
127,127,15350351.0,0.4390876603663379,2.2774495624989415,452.41107122237463,1026.0229018557627,1596.2028026309295,1880.0132889247955,2445.0858197713023,3006.777807677908,3286.3623562059165,3843.0224491291087,4396.351664259897,4671.774775669756,5220.1473277996365,5765.23965437586,6036.561306355101,6576.770678441364,7113.747554691598,7381.030575038432,7913.197400362047,8442.18089713069,8705.484320818941,9229.728738157037,433.22315606911627,683.7077393166516,808.3874173378626,1056.627762875469,1303.3831868648722,1426.2066745454777,1670.7515209344751,1913.8332293998815,2034.8281284535722,2275.7324253336524,2515.1951561698406,2634.389458085972,2871.7068244403763,3107.6049483549355,3225.024382666896,3458.808973162151,3691.1952762378473,3806.8662757913844,4037.1705563170503,4266.097074473323
128,128,15354033.0,0.4286755225227181,2.3327667372167347,460.99508436736556,1041.5315674670846,1618.5948610193773,1905.830562161194,2477.7240574708503,3046.1970787217983,3329.157197709706,3892.5369029603985,4452.546146002919,4731.29293706726,5286.285379272588,5837.958565466759,6112.555826479255,6659.285444026506,7202.7450961521035,7473.2548779326935,8011.845507885196,8547.214364835434,8813.696892520336,9344.269461543336,426.7169828287701,674.2140085397998,797.4065991670302,1042.6856351542292,1286.4981914383536,1407.8566417020395,1649.484677964689,1889.666853906524,2009.2185684719987,2247.2496201541753,2483.8561659304237,2601.6283606570933,2836.115464252476,3069.1995973672315,3185.2186885400056,3416.2147587739305,3645.8289983414015,3760.120486775481,3987.677636463325,4213.873622902278
