,index,blocknum,p0vs1,p1vs0,MKR-slippagemap_01,MKR-slippagemap_2,MKR-slippagemap_3,MKR-slippagemap_4,MKR-slippagemap_5,MKR-slippagemap_6,MKR-slippagemap_7,MKR-slippagemap_8,MKR-slippagemap_9,MKR-slippagemap_10,MKR-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
240,240,14078143.0,0.7410516033229313,1.3494336906038993,0.3216894518548104,0.6456370026561743,0.966361380115743,1.2838946566157345,1.598268582351747,1.9095145900148465,2.21766380188839,2.5227470300809802,2.824794781386525,3.1238372559753094,3.4199043570934577,0.4864768782491133,0.7240789066437869,0.9593168721296794,1.1922142959011528,1.4227944686873133,1.6239892149093025,1.8231821405033883,2.0203931609056953,2.2156419964087566,2.408948171056709
241,241,14078706.0,0.7162805808326653,1.396100950883682,0.22829494419513105,0.5587863381267284,0.8859894518244184,1.2099370026257823,1.530661380085351,1.8481946565853424,2.162568582321355,2.4738145899844546,2.781963801857998,3.0870470300505883,3.389094781356133,0.5481826509955281,0.7810800747670015,1.011660247553162,1.2128549937751514,1.412047919369237,1.609258939771544,1.804507775274605,1.9978139499225578,2.186601222010199,2.373510120467424
242,242,14083551.0,0.7066055877439161,1.415216660248679,0.12218222347775967,0.4559949441828754,0.7864863381144728,1.1136894518121627,1.4376370026135268,1.7583613800730955,2.075894656573087,2.3902685823090994,2.701514589972199,3.009663801845742,3.3147470300383324,0.6190858248337402,0.8496659976199008,1.05086074384189,1.2500536694359758,1.4472646898382828,1.6425135253413439,1.8358196999892966,2.0246069720769375,2.2115158705341624,2.396565088349578
243,243,14092601.0,0.7366188269648488,1.3575542239673433,0.09352953347124815,0.4207326471689381,0.744680197970302,1.0654045754298707,1.3829378519298623,1.6973117776658748,2.0085577853289744,2.3167069972025174,2.6217902253951078,2.923837976700653,3.2228804512894373,0.650900622431838,0.8861385879177305,1.119036011689204,1.3496161844753645,1.5508109306973537,1.7500038562914395,1.9472148766937465,2.1424637121968075,2.3357698868447603,2.524557158932401
244,244,14110743.0,0.7707532613183485,1.29743207091921,0.005015537725369435,0.3257399151849381,0.6432731916849297,0.9576471174209421,1.2688931250840416,1.577042336957585,1.8821255651501754,2.18417331645572,2.4832157910445045,2.779282892162653,3.0724042229385455,0.7306709518077927,0.9706607987915731,1.2082628271862466,1.443500792672139,1.6763982164436124,1.9069783892297731,2.108173135451762,2.307366061045848,2.504577081448155,2.699825916951216
245,245,14119587.0,0.777565479212206,1.2860653240588233,0.18507850439782875,0.5026117808978202,0.8169857066338327,1.1282317142969323,1.4363809261704756,1.7414641543630658,2.043511905668611,2.342554380257395,2.638621481375543,2.9317428121514357,3.221947681569483,0.5971692879257097,0.839570951813654,1.0795607987974345,1.317162827192108,1.5524007926780006,1.785298216449474,2.0158783892356347,2.217073135457624,2.4162660610517097,2.6134770814540165
246,246,14125541.0,0.8007640931256579,1.2488072437122597,0.03412430172695955,0.34849822746297204,0.6597442351260716,0.9678934469996149,1.2729766751922051,1.5750244264977502,1.8740669010865345,2.1701340022046827,2.4632553329805753,2.7534602023986223,3.0407776284226933,0.7220193834130451,0.9668571024767386,1.2092587663646832,1.4492486133484634,1.686850641743137,1.9220886072290295,2.154986031000503,2.3855662037866634,2.5867609500086526,2.7859538756027384
247,247,14132061.0,0.818657074173265,1.2215126840623312,0.0009263431867597232,0.3121723508498592,0.6203215627234026,0.9254047909159928,1.2274525422215379,1.5264950168103222,1.8225621179284703,2.1156834487043628,2.40588831812241,2.693205744146481,2.977664457337527,0.7561480939114005,1.0034463497203272,1.2482840687840209,1.4906857326719654,1.7306755796557456,1.9682776080504192,2.2035155735363117,2.436412997307785,2.6669931700939458,2.868187916315935
248,248,14132879.0,0.843081653065969,1.1861247322407957,0.16375973775255645,0.4688429659451468,0.7708907172506917,1.069933191839476,1.3660002929576243,1.659121623733517,1.949326493151564,2.236643919175635,2.5211026323666808,2.802731075745656,3.0815574096396787,0.6333896227841088,0.8856833820353317,1.1354669004174522,1.3827651562263792,1.6276028752900726,1.8700045391780171,2.1099943861617976,2.347596414556471,2.5828343800423634,2.815731803813837
249,249,14133607.0,0.8691035633791038,1.150610861738924,0.003599605865812276,0.3056473571713572,0.6046898317601417,0.9007569328782897,1.1938782636541823,1.4840831330722295,1.7714005590963005,2.0558592722873463,2.337487715666321,2.616314049560344,2.892366143618215,0.7768275713198272,1.031656798378064,1.283950557629287,1.5337340760114075,1.7810323318203343,2.025870050884028,2.268271714771972,2.5082615617557527,2.7458635901504262,2.981101555636319
250,250,14137631.0,0.8481550944210354,1.1790296451412774,0.07207166926313595,0.3771548974557263,0.6792026487612712,0.9782451233500556,1.2743122244682037,1.5674335552440963,1.8576384246621436,2.1449558506862143,2.4294145638772604,2.7110430072562353,2.989869341150258,0.7109243602408011,0.9632181194920241,1.2130016378741446,1.4602998936830713,1.705137612746765,1.9475392766347095,2.1875291236184897,2.4251311520131633,2.660369117499056,2.8932665412705294
251,251,14138851.0,0.8189026958560477,1.2211463035356607,0.30756900908446794,0.6157182209580112,0.9208014491506016,1.2228492004561464,1.521891675044931,1.8179587761630789,2.1110801069389717,2.4012849763570188,2.6886024023810897,2.973061115572136,3.2546895589511107,0.5101338421340998,0.7599173605162204,1.0072156163251471,1.2520533353888408,1.4944549992767853,1.7344448462605655,1.972046874655239,2.207284840141132,2.440182263912605,2.6707624366987655
252,252,14140092.0,0.8080839351579306,1.2374952111930817,0.20411212141018448,0.515358129073284,0.8235073409468273,1.1285905691394176,1.4306383204449626,1.729680795033747,2.025747896151895,2.3188692269277875,2.609074096345835,2.896391522369906,3.1808502355609516,0.5908752994958385,0.8381735553047653,1.083011274368459,1.3254129382564035,1.5654027852401837,1.8030048136348573,2.03824277912075,2.2711402028922234,2.5017203756783837,2.702915121900373
253,253,14140824.0,0.7905801382715721,1.2648939071329035,0.2376954756554437,0.5520694013914562,0.8633154090545557,1.171464620928099,1.4765478491206894,1.7785956004262342,2.0776380750150185,2.373705176133167,2.6668265069090595,2.9570313763271066,3.2443488023511775,0.5600426729632745,0.8048803920269681,1.0472820559149125,1.287271902898693,1.5248739312933666,1.760111896779259,1.9930093205507324,2.223589493336893,2.4247842395588823,2.623977165152968
254,254,14143229.0,0.7675997996311112,1.3027621951967345,0.07226974167043398,0.39299411913000265,0.7105273956299942,1.0249013213660068,1.3361473290291062,1.6442965409026495,1.94937976909524,2.2514275204007848,2.550469994989569,2.8465370961077174,3.13965842688361,0.6789378694825488,0.9189277164663291,1.1565297448610028,1.391767710346895,1.6246651341183687,1.8552453069045292,2.0564400531265186,2.255632978720604,2.452843999122911,2.648092834625972
255,255,14145759.0,0.7636188391848735,1.3095538620648124,0.15569465576594377,0.47641903322551243,0.793952309725504,1.1083262354615164,1.419572243124616,1.7277214549981592,2.03280468319075,2.3348524344962946,2.633894909085079,2.929962010203227,3.2230833409791195,0.6150645265507217,0.8550543735345022,1.0926564019291758,1.3278943674150683,1.5607917911865417,1.7913719639727022,1.9925667101946913,2.1917596357887774,2.388970656191084,2.5842194916941454
256,256,14156175.0,0.735956201377547,1.358776511602486,0.10724609123445028,0.43444920493214023,0.7583967557335042,1.0791211331930728,1.3966544096930644,1.711028335429077,2.0222743430921764,2.3304235549657197,2.63550678315831,2.937554534463855,3.2365970090526393,0.640800749860719,0.8760387153466115,1.108936139118085,1.3395163119042455,1.5407110581262347,1.7399039837203205,1.9371150041226275,2.1323638396256883,2.325670014273641,2.5144572863612824
257,257,14168796.0,0.7328718212802114,1.3644950876309554,0.17644682935175893,0.5036499430494489,0.8275974938508128,1.1483218713103815,1.465855147810373,1.7802290735463855,2.091475081209485,2.3996242930830283,2.7047075212756186,3.0067552725811635,3.3057977471699482,0.5899741633624224,0.8252121288483149,1.0581095526197881,1.2886897254059488,1.489884471627938,1.6890773972220239,1.8862884176243309,2.081537253127392,2.2748434277753447,2.4636306998629856
258,258,14171271.0,0.700765323994788,1.4270112486436866,0.26133773616446804,0.5951504568695838,0.9256418508011811,1.252844964498871,1.5767925153002351,1.8975168927598036,2.2150501692597953,2.529424094995808,2.8406701026589074,3.1488193145324503,3.4539025427250407,0.521159574576617,0.7517397473627776,0.9529344935847668,1.1521274191788526,1.3493384395811596,1.5445872750842207,1.7378934497321734,1.9266807218198145,2.1135896202770392,2.298638838092455
259,259,14180074.0,0.6926838136809859,1.4436601234925752,0.12217030827307598,0.45933773615381096,0.7931504568589267,1.1236418507905241,1.450844964488214,1.774792515289578,2.0955168927491465,2.413050169249138,2.7274240949851505,3.03867010264825,3.3468193145217935,0.6137848877315274,0.8149796339535167,1.0141725595476025,1.2113835799499095,1.4066324154529706,1.599938590100923,1.7887258621885642,1.9756347606457894,2.160683978461205,2.343892017575743
260,260,14182218.0,0.6827128610187913,1.4647446343807424,0.028300908768189876,0.36885675417779845,0.7060241820585335,1.0398369027636492,1.3703282966952466,1.6975314103929364,2.0214789611943003,2.342203338653869,2.659736615153861,2.9741105408898734,3.2853565485529725,0.64533406536077,0.8445269909548558,1.0417380113571628,1.2369868468602239,1.4302930215081766,1.6190802935958177,1.8059891920530426,1.9910384098684584,2.1742464489829962,2.3556316284319943
261,261,14189539.0,0.6884715136052364,1.4524929212588908,0.22446503514864657,0.5616324630293815,0.8954451837344973,1.2259365776660947,1.5531396913637845,1.8770872421651486,2.197811619624717,2.515344896124709,2.8297188218607214,3.1409648295238206,3.449114041397364,0.5431393191441093,0.7443340653660986,0.9435269909601843,1.1407380113624914,1.3359868468655525,1.529293021513505,1.7180802936011461,1.9049891920583713,2.0900384098737868,2.273246448988325
262,262,14193729.0,0.6867525703412724,1.4561285143833733,0.26850618932380826,0.6056736172045433,0.939486337909659,1.2699777318412564,1.5971808455389462,1.9211283963403103,2.241852773799879,2.5593860502998704,2.873759976035883,3.1850059836989826,3.493155195572526,0.5128544503395123,0.7140491965615015,0.9132421221555873,1.1104531425578943,1.3057019780609553,1.499008152708908,1.6877954247965492,1.8747043232537741,2.0597535410691896,2.242961580183728
263,263,14201353.0,0.6719441034387621,1.4882190272708233,0.30235991836213255,0.6429157637717411,0.9800831916524761,1.313895912357592,1.6443873062891892,1.9715904199868792,2.295537970788243,2.616262348247812,2.933795624747803,3.2481695504838157,3.5594155581469153,0.45970674726071303,0.6588996728547989,0.8561106932571059,1.051359528760167,1.2446657034081194,1.4334529754957608,1.6203618739529857,1.8054110917684014,1.9886191308829393,2.170004310331937
264,264,14204039.0,0.6616759453842547,1.5113138190617925,0.19763658853371757,0.5416149031967716,0.8821707486063802,1.2193381764871152,1.553150897192231,1.8836422911238284,2.2108454048215185,2.534792955622882,2.855517333082451,3.1730506095824422,3.4874245353184548,0.4719757452861149,0.669186765688422,0.8644356011914829,1.0577417758394356,1.2465290479270767,1.4334379463843017,1.6184871641997174,1.8016952033142555,1.9830803827632533,2.1626608393224434
265,265,14222701.0,0.6635974944495434,1.506937576413702,0.1528192283189741,0.49679754298202816,0.8373533883916368,1.1745208162723717,1.5083335369774875,1.8388249309090847,2.1660280446067746,2.4899755954081386,2.8106999728677073,3.1282332493676988,3.4426071751037113,0.5016757452877135,0.6988867656900204,0.8941356011930814,1.0874417758410342,1.2762290479286753,1.4631379463859002,1.648187164201316,1.831395203315854,2.0127803827648516,2.192360839324042
266,266,14226944.0,0.6830542857274142,1.4640124817239915,0.020183721678163388,0.36073956708777194,0.6979069949685069,1.0317197156736226,1.36221110960522,1.68941422330291,2.0133617741042737,2.3340861515638425,2.6516194280638343,2.965993353799847,3.277239361462946,0.6508773469222504,0.8500702725163362,1.0472812929186432,1.2425301284217043,1.4358363030696568,1.624623575157298,1.811532473614523,1.9965816914299388,2.179789730544477,2.3611749099934745
267,267,14236724.0,0.6830542857274142,1.4640124817239915,0.0030965840083986527,0.05534461842333005,0.10707280225267596,0.15828630733453788,0.20899025488595335,0.2591897149028193,0.3088897068748991,0.35809520000352235,0.40681111482948296,0.4550423224637444,0.5027936453057654,0.0769226240805211,0.08477607634899642,0.0925513893071631,0.10024934045440105,0.10787069955272968,0.11282065819765816,0.11772136632009395,0.12257331404587833,0.1273769864916267,0.132132863978212
268,268,14276927.0,0.7328718212802114,1.3644950876309554,0.02709823707220683,0.07729769708907275,0.12699768906115255,0.17620318218977588,0.22491909701573642,0.27315030464999784,0.3209016274920189,0.36817784031854706,0.4149836703193587,0.46132379784288846,0.5072028561954138,0.09049339480517096,0.12658357350001176,0.16231466658321825,0.1976902473154826,0.2056226240874482,0.2134760763559235,0.2212513893140902,0.22894934046132814,0.23657069955965676,0.24152065820458524
269,269,14279534.0,0.7227558774294021,1.3835930377441708,0.011764335574575652,0.06246828312599112,0.11266774314285703,0.16236773511493685,0.21157322824356015,0.2602891430695207,0.30852035070378214,0.3562716735458032,0.40354788637233135,0.450353716373143,0.49669384389667276,0.10083914157447905,0.13657023465768556,0.1719458153899499,0.17987819216191547,0.18773164443039078,0.19550695738855747,0.20320490853579543,0.21082626763412407,0.21577622627905255,0.22067693440148833
270,270,14286069.0,0.6978284282743814,1.433016998852914,0.051172236913533016,0.10238574199539494,0.1530896895468104,0.20328914956367633,0.25298914153575613,0.30219463466437946,0.35091054949034,0.3991417571246014,0.4468930799666225,0.49416929279315064,0.5409751227939622,0.07220919124271209,0.10758477197497644,0.11551714874694204,0.12337060101541734,0.13114591397358402,0.13884386512082197,0.14646522421915062,0.1514151828640791,0.15631589098651488,0.16116783871229926
271,271,14303440.0,0.6745022204723601,1.4825748079816414,0.036296018664460035,0.08854405307939144,0.14027223690873733,0.19148574199059926,0.24218968954201472,0.2923891495588806,0.3420891415309605,0.39129463465958375,0.4400105494855443,0.4882417571198058,0.5359930799618268,0.05438752156407519,0.0622409738325505,0.07001628679071718,0.07771423793795514,0.08533559703628377,0.09028555568121224,0.09518626380364803,0.10003821152943242,0.10484188397518078,0.10959776146176609
272,272,14318672.0,0.725507436839959,1.3783456229692541,0.002178813382097842,0.052882760933513316,0.10308222095037924,0.15278221292245905,0.20198770605108235,0.2507036208770429,0.2989348285113043,0.34668615135332537,0.39396236417985353,0.44076819418066515,0.48710832170419494,0.10778077098376673,0.14351186406697322,0.17888744479923757,0.18681982157120317,0.19467327383967847,0.20244858679784516,0.21014653794508312,0.21776789704341173,0.2227178556883402,0.227618563810776
273,273,14325041.0,0.6943481680438742,1.4401996664255796,0.01248935264401715,0.06421753647336306,0.11543104155522498,0.16613498910664046,0.21633444912350636,0.26603444109558616,0.3152399342242095,0.36395584905017003,0.41218705668443145,0.4599383795264525,0.5072145923529806,0.09850405244271129,0.10643642921467687,0.11428988148315218,0.12206519444131887,0.12976314558855684,0.13738450468688546,0.14233446333181393,0.14723517145424972,0.1520871191800341,0.15689079162578246
274,274,14346700.0,0.6904018385224953,1.4484318323080727,0.027295113110043102,0.07902329693938902,0.13023680202125093,0.1809407495726664,0.23114020958953232,0.28084020156161216,0.3300456946902354,0.378761609516196,0.42699281715045745,0.47474413999247844,0.5220203528190066,0.08825281335065731,0.09618519012262289,0.1040386423910982,0.11181395534926489,0.11951190649650283,0.12713326559483146,0.13208322423975993,0.13698393236219572,0.14183588008798012,0.14663955253372848
275,275,14349432.0,0.6881273810950692,1.453219312983338,0.035899773747697476,0.08762795757704339,0.13884146265890532,0.18954541021032079,0.23974487022718668,0.2894448621992665,0.3386503553278898,0.3873662701538504,0.4355974777881118,0.48334880063013286,0.530625013456661,0.08232174582783135,0.09025412259979693,0.09810757486827223,0.10588288782643893,0.11358083897367688,0.12120219807200551,0.12615215671693397,0.13105286483936976,0.13590481256515416,0.14070848501090252
