,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
2528,2528,16683634.0,0.0006173153888215889,1619.9174977784514,6669.17711425137,19377.28466408306,31938.199762597633,44374.13789647595,56686.34246668927,68874.47730125887,80941.34411544597,92888.14968882698,104684.66256283683,116358.50547063495,127914.88305188766,19.40845712942132,27.101881070265435,34.71875804569751,42.259849558220516,49.72253746645737,57.11097409060692,64.42589821146525,71.66804122017348,78.83812734336212,85.93738933489252
2529,2529,16684832.0,0.00061294818981867,1631.4592597064893,11256.481115977169,23964.58866580886,36525.50376432343,48961.44189820175,61273.64646841506,73461.78130298467,85528.64811717178,97475.45369055278,109271.96656456264,120945.80947236074,132502.18705361348,16.58648989671641,24.279913837560528,31.89679081299261,39.43788232551561,46.90057023375246,54.28900685790202,61.60393097876034,68.84607398746859,76.01616011065721,83.11542210218761
2530,2530,16685964.0,0.0006202234543491924,1612.322128400177,3687.7937387525453,16395.901288584235,28956.81638709881,41392.75452097713,53704.959091190445,65893.09392576005,77959.96073994714,89906.76631332815,101703.27918733802,113377.12209513612,124933.49967638885,21.25334875726637,28.946772698110486,36.563649673542564,44.10474118606557,51.56742909430242,58.955865718451975,66.2707898393103,73.51293284801854,80.68301897120716,87.78228096273756
2531,2531,16687114.0,0.0006158972657988695,1623.6474092849196,8143.016488512751,20851.124038344442,33412.03913685901,45847.977270737334,58160.181840950645,70348.31667552025,82415.18348970736,94361.98906308836,106158.50193709822,117832.34484489632,129388.72242614905,18.499600708483687,26.193024649327803,33.80990162475988,41.350993137282885,48.813681045519736,56.20211766966929,63.517041790527614,70.75918479923585,77.92927092242448,85.02853291395488
2532,2532,16688107.0,0.0006130707855861155,1631.1330167918009,11143.85637081625,23851.96392064794,36412.879019162516,48848.81715304083,61161.02172325415,73349.15655782376,85416.02337201085,97362.82894539186,109159.34181940171,120833.18472719983,132389.56230845256,16.65553252149547,24.348956462339586,31.965833437771664,39.50692495029466,46.96961285853152,54.358049482681075,61.6729736035394,68.91511661224763,76.08520273543625,83.18446472696667
2533,2533,16690841.0,0.0006050318270037574,1652.8056134702972,6795.457078171324,19631.27678724436,32339.384337076048,44900.29943559062,57336.23756946894,69648.44213968226,81836.57697425186,93903.44378843896,105850.24936181997,117646.76223582982,129320.60514362794,19.1794920460161,26.79636902144818,34.337460533971175,41.800148442208034,49.18858506635759,56.50350918721591,63.74565219592415,70.91573831911278,78.01500031064317,85.04362698893374
2534,2534,16691663.0,0.0006038230329853733,1656.1143669129024,8131.831963861061,20967.651672934095,33675.75922276579,46236.67432128036,58672.612455158676,70984.81702537199,83172.9518599416,95239.81867412869,107186.6242475097,118983.13712151957,130656.98002931767,18.37170060418134,25.988577579613416,33.529669092136416,40.99235700037327,48.38079362452282,55.695717745381145,62.937860754089385,70.10794687727801,77.20720886880841,84.23583554709897
2535,2535,16698518.0,0.000604306260516029,1654.7900714218654,7581.698491018662,20417.518200091698,33125.62574992339,45686.54084843796,58122.47898231628,70434.68355252959,82622.8183870992,94689.6852012863,106636.4907746673,118433.00364867717,130106.84655647527,18.70403538625137,26.320912361683448,33.862003874206444,41.3246917824433,48.71312840659286,56.02805252745118,63.27019553615942,70.44028165934805,77.53954365087844,84.568170329169
2536,2536,16699028.0,0.0006112955444122832,1635.869930904581,137.69951175214936,12973.519220825183,25681.626770656872,38242.54186917145,50678.480003049764,62990.68457326308,75178.81940783269,87245.68622201978,99192.49179540078,110989.00466941066,122662.84757720875,23.22880644368819,30.845683419120267,38.38677493164327,45.84946283988012,53.237899464029674,60.552823584888,67.79496659359624,74.96505271678487,82.06431470831527,89.09294138660583
2537,2537,16700425.0,0.0006270205269058832,1594.8441192741072,9400.63027209006,21961.545370604636,34397.48350448295,46709.68807469627,58897.82290926588,70964.68972345298,82911.49529683398,94708.00817084384,106381.85107864194,117938.22865989467,129379.62400169688,17.845209103734344,25.61594941403905,33.309373354883164,40.92625033031525,48.467341842838245,55.930029751075104,63.31846637522465,70.63339049608298,77.87553350479122,85.04561962797985
2538,2538,16707383.0,0.000626957831122771,1595.0036036860345,9505.392283364628,22066.307381879204,34502.24551575752,46814.450085970835,59002.584920540445,71069.45173472754,83016.25730810854,94812.7701821184,106486.61308991651,118042.99067116923,129484.38601297144,17.7795209196241,25.550261229928807,33.24368517077292,40.860562146205005,48.401653658728,55.86434156696486,63.25277819111441,70.56770231197274,77.80984532068098,84.9799314438696
2539,2539,16709577.0,0.0006299113205205157,1587.5250490397098,6490.3352812180965,19051.25037973267,31487.18851361099,43799.3930838243,55987.52791839391,68054.394732581,80001.20030596202,91797.71317997188,103471.55608776998,115027.9336690227,126469.32901082492,19.674359576420922,27.44509988672563,35.13852382756974,42.75540080300182,50.29649231552482,57.759180223761675,65.14761684791124,72.46254096876956,79.7046839774778,86.87477010066642
2540,2540,16711826.0,0.0006293446836882374,1588.954393226235,7099.492339698213,19660.407438212787,32096.345572091104,44408.55014230442,56596.68497687403,68663.55179106112,80610.35736444213,92406.87023845199,104080.7131462501,115637.09072750281,127078.48606930503,19.290805246102167,27.061545556406873,34.75496949725099,42.37184647268307,49.912937985206064,57.37562589344292,64.76406251759248,72.0789866384508,79.32112964715904,86.49121577034767
2541,2541,16712938.0,0.0006267697813846354,1595.4821526188434,9666.156750817187,22227.07184933176,34663.009983210075,46975.21455342339,59163.349387993,71230.21620218009,83177.02177556111,94973.53464957097,106647.37755736907,118203.7551386218,129645.15048042401,17.678738916968058,25.449479227272764,33.14290316811688,40.75978014354896,48.30087165607196,55.763559564308814,63.15199618845837,70.46692030931669,77.70906331802493,84.87914944121356
2542,2542,16714256.0,0.00062445513366275,1601.3960749021094,12064.280877459549,24625.195975974122,37061.134109852435,49373.33868006575,61561.47351463536,73628.34032882247,85575.14590220347,97371.65877621333,109045.50168401143,120601.87926526416,132043.27460706636,16.17838687033399,23.949127180638698,31.642551121482814,39.259428096914895,46.80051960943789,54.26320751767475,61.6516441418243,68.96656826268263,76.20871127139087,83.3787973945795
2543,2543,16714809.0,0.0006155894095290079,1624.4593953705403,8488.23242952373,21196.33997935542,33757.255077869995,46193.19321174831,58505.39778196163,70693.53261653124,82760.39943071833,94707.20500409933,106503.7178781092,118177.5607859073,129733.93836716002,18.287021351430575,25.98044529227469,33.59732226770677,41.13841378022977,48.60110168846663,55.989538312616176,63.304462433474505,70.54660544218274,77.71669156537136,84.81595355690177
2544,2544,16719836.0,0.0006113566739667245,1635.706360268554,67.97606082907926,12903.795769902114,25611.903319733803,38172.818418248375,50608.756552126695,62920.96112234001,75109.09595690962,87175.96277109672,99122.76834447772,110919.28121848758,122593.1241262857,23.27143407001897,30.888311045451047,38.42940255797404,45.8920904662109,53.28052709036045,60.59545121121878,67.83759421992701,75.00768034311564,82.10694233464605,89.13556901293661
2545,2545,16720378.0,0.000607760468634785,1645.385067979667,3915.988722715882,16751.808431788915,29459.91598162061,42020.83108013518,54456.7692140135,66768.97378422681,78957.10861879642,91023.97543298351,102970.78100636453,114767.29388037439,126441.13678817249,20.925699714422308,28.542576689854386,36.08366820237739,43.54635611061424,50.934792734763796,58.24971685562212,65.49185986433035,72.66194598751899,79.76120797904939,86.78983465733995
2546,2546,16721273.0,0.0006099522395558144,1639.472626132548,1549.8448183957883,14385.664527468822,27093.772077300513,39654.68717581509,52090.6253096934,64402.82987990672,76590.96471447633,88657.83152866342,100604.63710204443,112401.1499760543,124074.99288385239,22.366437486128056,29.983314461560134,37.52440597408313,44.98709388231999,52.375530506469545,59.69045462732787,66.9325976360361,74.10268375922473,81.20194575075513,88.2305724290457
2547,2547,16729352.0,0.0006149126672915392,1626.247194426205,9218.774515026977,21926.882064858666,34487.797163373245,46923.73529725156,59235.93986746488,71424.07470203449,83490.94151622157,95437.74708960258,107234.25996361245,118908.10287141055,130464.48045266328,17.837539489762644,25.53096343060676,33.14784040603884,40.68893191856184,48.151619826798694,55.54005645094825,62.85498057180657,70.0971235805148,77.26720970370344,84.36647169523384
2548,2548,16730343.0,0.0006192938630142518,1614.7423052648385,4639.965463440391,17348.073013272082,29908.988111786657,42344.926245664974,54657.13081587829,66845.2656504479,78912.132464635,90858.938038016,102655.45091202586,114329.29381982397,125885.67140107669,20.6632084765202,28.356632417364317,35.973509392796394,43.5146009053194,50.97728881355625,58.365725437705805,65.68064955856413,72.92279256727237,80.09287869046099,87.19214068199139
2549,2549,16731055.0,0.0006173153888215889,1619.9174977784514,6704.140879664663,19412.248429496354,31973.16352801093,44409.101661889246,56721.30623210256,68909.44106667217,80976.30788085927,92923.11345424027,104719.62632825013,116393.46923604823,127949.84681730096,19.38687224384408,27.080296184688198,34.69717316012028,42.238264672643275,49.700952580880134,57.08938920502968,64.40431332588801,71.64645633459625,78.81654245778488,85.91580444931527
2550,2550,16732109.0,0.0006093426226558445,1641.1128367181332,2224.8468262236306,15060.666535296665,27768.774085128356,40329.68918364293,52765.62731752125,65077.83188773456,77265.96672230418,89332.83353649126,101279.63910987227,113076.15198388213,124749.99489168024,21.954892976678135,29.571769952110213,37.11286146463321,44.57554937287007,51.96398599701962,59.27891011787795,66.52105312658618,73.6911392497748,80.79040124130522,87.81902791959577
2551,2551,16734465.0,0.0006066068776813924,1648.5141148123103,5158.439039003963,17994.258748076998,30702.366297908688,43263.28139642326,55699.219530301576,68011.4241005149,80199.55893508451,92266.4257492716,104213.2313226526,116009.74419666246,127683.58710446057,20.17128324455904,27.788160219991116,35.329251732514116,42.791939640750975,50.180376264900524,57.49530038575885,64.73744339446709,71.90752951765572,79.00679150918612,86.03541818747668
2552,2552,16737280.0,0.0006038230329853733,1656.1143669129024,8126.400842793965,20962.220551866998,33670.32810169869,46231.24320021326,58667.18133409158,70979.3859043049,83167.5207388745,95234.3875530616,107181.19312644261,118977.70600045247,130651.54890825057,18.374980159416324,25.991857134848402,33.5329486473714,40.99563655560826,48.38407317975781,55.698997300616135,62.941140309324375,70.11122643251299,77.2104884240434,84.23911510233397
2553,2553,16740445.0,0.000603340191862838,1657.4397222112095,8608.866013041497,21444.685722114533,34152.793271946226,46713.708370460794,59149.646504339114,71461.85107455243,83649.98590912204,95716.85272330913,107663.65829669013,119460.1711707,131134.01407849812,18.08375299775483,25.700629973186906,33.2417214857099,40.70440939394676,48.09284601809632,55.40777013895464,62.64991314766288,69.8199992708515,76.91926126238191,83.94788794067247
2554,2554,16741026.0,0.0006063036652123563,1649.338536737614,5451.407145456882,18287.226854529916,30995.33440436161,43556.249502876184,55992.1876367545,68304.39220696781,80492.52704153743,92559.39385572451,104506.19942910553,116302.71230311539,127976.55521091349,19.993603690228316,27.610480665660393,35.15157217818339,42.614260086420245,50.0026967105698,57.31762083142813,64.55976384013637,71.729849963325,78.82911195485539,85.85773863314596
2555,2555,16744689.0,0.0006137455007403692,1629.3398465547805,10430.064503173346,23138.172053005037,35699.08715151961,48135.025285397925,60447.229855611244,72635.36469018085,84702.23150436794,96649.03707774896,108445.54995175882,120119.39285955692,131675.77044080963,17.09339094140422,24.786814882248336,32.403691857680414,39.94478337020342,47.40747127844027,54.795907902589825,62.11083202344815,69.35297503215638,76.52306115534502,83.62232314687542
2556,2556,16750613.0,0.0006370693271221455,1569.6878776401513,11925.497530815404,24361.43566469372,36673.640234907034,48861.775069476644,60928.64188366374,72875.44745704475,84671.96033105461,96345.8032388527,107902.18082010544,119343.57616190765,130667.07795044719,16.326491745551678,24.175325304759273,31.94606561506398,39.63948955590809,47.25636653134018,54.79745804386317,62.26014595210003,69.64858257624958,76.9635066971079,84.20564970581614
2557,2557,16757536.0,0.0006380256003255757,1567.335228382237,10975.50350417235,23411.441638050666,35723.646208263985,47911.781042833594,59978.64785702069,71925.45343040169,83721.96630441156,95395.80921220966,106952.18679346239,118393.5821352646,129717.08392380414,16.932164006374325,24.78099756558192,32.55173787588662,40.24516181673074,47.86203879216282,55.40313030468582,62.865818212922676,70.25425483707222,77.56917895793055,84.81132196663879
2558,2558,16777180.0,0.0006417367150846534,1558.2714476108586,7290.654657668078,19726.592791546394,32038.79736175971,44226.93219632932,56293.79901051641,68240.60458389742,80037.11745790728,91710.96036570538,103267.33794695811,114708.73328876033,126032.23507729986,19.290114386765186,27.13894794597278,34.909688256277484,42.603112197121604,50.21998917255368,57.76108068507668,65.22376859331354,72.61220521746309,79.92712933832141,87.16927234702965
2559,2559,16786703.0,0.000646309029660023,1547.2474530118025,2862.755788843724,15298.69392272204,27610.898492935357,39799.03332750497,51865.90014169206,63812.70571507307,75609.21858908293,87283.06149688103,98839.43907813376,110280.83441993597,121604.3362084755,22.141894827791862,29.990728386999457,37.76146869730416,45.45489263814828,53.07176961358036,60.612861126103354,68.07554903434021,75.46398565848976,82.77890977934808,90.02105278805632
