,index,blocknum,p0vs1,p1vs0,USDP-slippagemap_01,USDP-slippagemap_2,USDP-slippagemap_3,USDP-slippagemap_4,USDP-slippagemap_5,USDP-slippagemap_6,USDP-slippagemap_7,USDP-slippagemap_8,USDP-slippagemap_9,USDP-slippagemap_10,USDP-slippagemap_11,USDP-slippagemap_12,USDP-slippagemap_13,USDP-slippagemap_14,USDP-slippagemap_15,USDP-slippagemap_16,USDP-slippagemap_17,USDP-slippagemap_18,USDP-slippagemap_19,USDP-slippagemap_20,USDC-slippagemap_01,USDC-slippagemap_2,USDC-slippagemap_3,USDC-slippagemap_4,USDC-slippagemap_5,USDC-slippagemap_6,USDC-slippagemap_7,USDC-slippagemap_8,USDC-slippagemap_9,USDC-slippagemap_10,USDC-slippagemap_11,USDC-slippagemap_12,USDC-slippagemap_13,USDC-slippagemap_14,USDC-slippagemap_15,USDC-slippagemap_16,USDC-slippagemap_17,USDC-slippagemap_18,USDC-slippagemap_19,USDC-slippagemap_20
1011,1011,13699596.0,1.0002026543627869,0.9997973866976828,4588442.679431448,6137777.3654737165,7627142.366553446,9109078.446373906,10583624.66970026,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,10730673.460114073,6235305.918176972,7731242.7689986015,9219718.155946521,10700768.717143187,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946,12174433.941203946
1012,1012,13700899.0,1.0002026543627869,0.9997973866976828,4512240.695865022,6061575.381907292,7550940.3829870215,9032876.46280748,10507422.686133834,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,10654471.476547647,6311527.231466902,7807464.082288532,9295939.46923645,10776990.030433118,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875,12250655.254493875
1013,1013,13701958.0,1.000302674628223,0.9996974169559872,4402107.928777992,5951442.614820261,7440807.61589999,8922743.69572045,10397289.919046802,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,10544338.709460616,6421692.4108134005,7917629.261635031,9406104.64858295,10887155.209779616,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375,12360820.433840375
1014,1014,13702636.0,1.000302674628223,0.9996974169559872,4353220.414880024,5902555.100922294,7391920.102002023,8873856.181822482,10348402.405148836,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,10495451.19556265,6470596.007915876,7966532.858737505,9455008.245685425,10936058.80688209,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285,12409724.03094285
1015,1015,13703736.0,1.0002026543627869,0.9997973866976828,4576301.80433583,6125636.4903780995,7615001.491457828,9096937.571278287,10571483.79460464,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,10718532.585018454,6247449.703366023,7743386.554187652,9231861.94113557,10712912.502332238,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996,12186577.726392996
1016,1016,13704524.0,1.0002026543627869,0.9997973866976828,4610906.139085384,6160240.825127653,7649605.826207383,9131541.906027842,10606088.129354196,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,10753136.91976801,6212837.243686245,7708774.094507874,9197249.481455794,10678300.04265246,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219,12151965.266713219
1017,1017,13705114.0,1.000302674628223,0.9996974169559872,4283899.990152318,5833234.676194588,7322599.6772743175,8804535.757094776,10279081.98042113,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,10426130.770834943,6539941.025189592,8035877.876011222,9524353.26295914,11005403.824155807,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565,12479069.048216565
1018,1018,13706341.0,1.000302674628223,0.9996974169559872,4218175.38307996,5767510.06912223,7256875.070201959,8738811.15002242,10213357.37334877,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,10360406.163762586,6605690.885108406,8101627.735930036,9590103.122877955,11071153.684074622,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538,12544818.90813538
1019,1019,13707855.0,1.000302674628223,0.9996974169559872,4274258.4997279085,5823593.185770178,7312958.186849907,8794894.266670367,10269440.48999672,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,10416489.280410534,6549586.102143385,8045522.952965016,9533998.339912934,11015048.9011096,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036,12488714.12517036
1020,1020,13709830.0,1.000402704895686,0.999597457210266,4388445.610498216,5884526.410365563,7373146.749624563,8854342.862874173,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,10328150.811850421,6435693.58683505,7984875.60474549,9474095.147871817,10955887.21715817,12430289.638201581,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291,12577324.667463291
1021,1021,13711661.0,1.0006027954406922,0.9993975677027499,3905660.3260803185,5401741.1259476645,6890361.465206665,8371557.578456275,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,9845365.527432522,6918728.925359564,8467910.943270003,9957130.48639633,11438922.555682683,12913324.976726096,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804,13060360.005987804
1022,1022,13713238.0,1.000402704895686,0.999597457210266,4351683.521363381,5847764.321230728,7336384.660489729,8817580.773739338,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,10291388.722715586,6472471.139843066,8021653.157753505,9510872.70087983,10992664.770166185,12467067.191209598,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306,12614102.220471306
1023,1023,13713849.0,1.000302674628223,0.9996974169559872,4308808.038828346,5858142.724870616,7347507.725950345,8829443.805770805,10303990.029097157,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,10451038.819510972,6515023.898695068,8010960.749516698,9499436.136464616,10980486.697661284,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041,12454151.921722041
1024,1024,13714352.0,1.000302674628223,0.9996974169559872,4256449.498255136,5805784.184297406,7295149.185377136,8777085.265197596,10251631.488523949,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,10398680.278937763,6567401.835002453,8063338.685824083,9551814.072772002,11032864.633968668,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427,12506529.858029427
1025,1025,13715270.0,1.0009030062984088,0.9990978083863008,3226226.561987039,4722307.361854386,6210927.701113386,7692123.814362995,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,9165931.763339244,7598686.888656491,9147868.906566931,10637088.449693257,12118880.51897961,13593282.940023024,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732,13740317.969284732
1026,1026,13715930.0,1.0006027954406922,0.9993975677027499,3905286.348077719,5401367.147945065,6889987.487204066,8371183.600453676,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,9844991.549429923,6919103.1364794355,8468285.154389875,9957504.697516201,11439296.766802555,12913699.187845966,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676,13060734.217107676
1027,1027,13717268.0,1.0006027954406922,0.9993975677027499,3765684.881657221,5261765.681524567,6750386.020783568,8231582.134033177,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,9705390.083009426,7058795.886282365,8607977.904192803,10097197.44731913,11578989.516605483,13053391.937648896,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604,13200426.966910604
1028,1028,13719245.0,1.000402704895686,0.999597457210266,4266286.155191369,5762366.955058716,7250987.294317716,8732183.407567326,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,10205991.356543574,6557906.703613301,8107088.72152374,9596308.264650067,11078100.333936421,12552502.754979832,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542,12699537.784241542
1029,1029,13722408.0,1.000302674628223,0.9996974169559872,4222571.206657999,5771905.892700269,7261270.893779998,8743206.973600456,10217753.19692681,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,10364801.987340624,6601293.313753365,8097230.164574994,9585705.551522912,11066756.11271958,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338,12540421.336780338
