,index,blocknum,p0vs1,p1vs0,DAI-slippagemap_01,DAI-slippagemap_2,DAI-slippagemap_3,DAI-slippagemap_4,DAI-slippagemap_5,DAI-slippagemap_6,DAI-slippagemap_7,DAI-slippagemap_8,DAI-slippagemap_9,DAI-slippagemap_10,DAI-slippagemap_11,DAI-slippagemap_12,DAI-slippagemap_13,DAI-slippagemap_14,DAI-slippagemap_15,DAI-slippagemap_16,DAI-slippagemap_17,DAI-slippagemap_18,DAI-slippagemap_19,DAI-slippagemap_20,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10,USDT-slippagemap_11,USDT-slippagemap_12,USDT-slippagemap_13,USDT-slippagemap_14,USDT-slippagemap_15,USDT-slippagemap_16,USDT-slippagemap_17,USDT-slippagemap_18,USDT-slippagemap_19,USDT-slippagemap_20
1363,1363,16011372.0,1.0013034275591122,0.9986982691527487,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,67271.54127361902,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177,644174.8059972177
1364,1364,16011873.0,1.0012033072283895,0.9987981389796639,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,89397.9979434147,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715,622019.3165879715
1365,1365,16012376.0,1.0013034275591122,0.9986982691527487,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,71628.98134907018,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045,639811.3527625045
1366,1366,16012972.0,1.0012033072283895,0.9987981389796639,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,80047.03555911263,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072,631382.0924990072
1367,1367,16013495.0,1.0012033072283895,0.9987981389796639,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,91341.29097357373,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539,620073.6522947539
1368,1368,16014141.0,1.0012033072283895,0.9987981389796639,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,58720.75094714092,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442,545146.9401291442
1369,1369,16014681.0,1.001403557901868,0.9985984093118175,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,42333.303225180825,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251,561555.7932012251
1370,1370,16015206.0,1.0016038486274839,0.9983987195839137,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,24252.920231241435,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616,579663.9316820616
1371,1371,16015814.0,1.001403557901868,0.9985984093118175,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,41818.65500295601,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604,562071.1800912604
1372,1372,16016320.0,1.0015036982576582,0.998498559455872,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,33956.17902944199,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494,569945.3152747494
1373,1373,16016864.0,1.0017040090123468,0.9982988896949441,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,11716.454209919815,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859,592221.8243660859
1374,1374,16017377.0,1.0017040090123468,0.9982988896949441,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,15152.90186535982,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437,588779.3255358437
1375,1375,16017954.0,1.001403557901868,0.9985984093118175,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,42701.10157513513,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006,561187.4687995006
1376,1376,16018500.0,1.001403557901868,0.9985984093118175,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,36695.27169137761,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382,567202.0810790382
1377,1377,16019019.0,1.0013034275591122,0.9986982691527487,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,51658.13393173711,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226,552218.641603226
1378,1378,16019525.0,1.001403557901868,0.9985984093118175,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,43951.06700678184,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934,559935.7270678934
1379,1379,16020237.0,1.0009030062984088,0.9990978083863008,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,82146.87953255023,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463,521694.7460019463
1380,1380,16020747.0,1.0009030062984088,0.9990978083863008,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,81341.89083556483,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885,522500.52731082885
1381,1381,16021318.0,1.0011031969086985,0.9988980187935619,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,69377.16402126681,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214,513131.09396225214
1382,1382,16021838.0,1.0011031969086985,0.9988980187935619,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,63128.056213360804,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996,519387.454396996
