,index,blocknum,p0vs1,p1vs0,UNI-slippagemap_01,UNI-slippagemap_2,UNI-slippagemap_3,UNI-slippagemap_4,UNI-slippagemap_5,UNI-slippagemap_6,UNI-slippagemap_7,UNI-slippagemap_8,UNI-slippagemap_9,UNI-slippagemap_10,UNI-slippagemap_11,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10
900,900,13688736.0,0.004604915436124324,217.15925381718603,49.924776754356934,1188.706395788315,2316.157511788465,3432.3908644343646,4537.5180552753745,5632.332497892691,6716.253893697024,7789.390629062904,8851.85000803592,9903.73826556879,10945.160586337664,15.359694814221106,20.45319814914823,25.3883669529751,30.270756157693256,35.104368899498446,39.8898888198971,39.910855225280024,39.9316130220683,39.9521642855037,39.97251107063664
901,901,13689646.0,0.004708753348383676,212.37043565750997,1047.2499238266082,2163.483276472508,3268.6104673135173,4363.4249099308345,5447.346305735167,6520.483041101047,7582.942420074063,8634.830677606933,9676.252998375807,10707.313504169557,11728.115294135569,10.927563290014826,16.12395706677801,21.268648405512106,26.36215174043923,31.297320544266103,36.17970974898426,41.01332249078945,45.798842411188105,45.819808816571026,45.8405666133593
902,902,13690437.0,0.004709695146140887,212.32796794064214,1034.426532184952,2150.6598848308518,3255.787075671861,4350.601518289179,5434.522914093511,6507.6596494593905,7570.1190284324075,8622.007285965277,9663.429606734151,10694.490112527901,11715.291902493913,10.987953290018075,16.18434706678126,21.32903840551536,26.42254174044248,31.357710544269356,36.24009974898751,41.0737124907927,45.85923241119136,45.88019881657427,45.90095661336255
903,903,13691229.0,0.004712992921944021,212.17939779708362,996.5288220222174,2112.762174668117,3217.8893655091265,4312.703808126444,5396.6252039307765,6469.761939296656,7532.221318269672,8584.109575802542,9625.531896571416,10656.592402365166,11677.394192331178,11.166507325093056,16.36290110185624,21.507592440590336,26.60109577551746,31.536264579344333,36.418653784062485,41.25226652586768,46.03778644626634,46.05875285164925,46.07951064843753
904,904,13691807.0,0.004731408560727987,211.35355088551842,772.8902059321059,1889.1235585780057,2994.2507494190154,4089.0651920363325,5172.9865878406645,6246.123323206544,7308.582702179561,8360.470959712431,9401.893280481305,10432.953786275055,11453.755576241067,12.222614145950955,17.41900792271414,22.56369926144824,27.65720259637536,32.59237140020223,37.47476060492039,42.30837334672558,47.09389326712424,47.11485967250715,47.13561746929543
905,905,13692804.0,0.004738036840017502,211.05787771719946,692.3196590205215,1808.5530116664213,2913.6802025074307,4008.4946451247483,5092.416040929081,6165.5527762949605,7228.012155267977,8279.900412800847,9321.322733569721,10352.38323936347,11373.185029329481,12.604124386713577,17.800518163476763,22.945209502210858,28.038712837137982,32.973881640964855,37.85627084568301,42.689883587488204,47.47540350788686,47.496369913269774,47.51712771005805
906,906,13693771.0,0.004739932339054672,210.9734756676799,671.4307838148459,1787.6641364607456,2892.7913273017552,3987.6057699190724,5071.527165723404,6144.663901089284,7207.123280062301,8259.011537595172,9300.433858364046,10331.494364157794,11352.296154123806,12.703124386718905,17.899518163482092,23.044209502216187,28.13771283714331,33.07288164097019,37.95527084568834,42.78888358749353,47.574403507892185,47.5953699132751,47.61612771006338
907,907,13694330.0,0.004750846183861933,210.4888184755134,542.1022672812643,1658.335619927164,2763.4628107681733,3858.277253385491,4942.198649189823,6015.335384555703,7077.794763528719,8129.68302106159,9171.105341830464,10202.165847624214,11222.967637590224,13.316876167321938,18.513269944085124,23.657961282819223,28.751464617746343,33.68663342157322,38.56902262629137,43.40263536809656,48.18815528849522,48.20912169387814,48.22987949066641
908,908,13695982.0,0.004753222082085993,210.3836056322328,511.8022672828951,1628.0356199287949,2733.1628107698043,3827.977253387122,4911.898649191454,5985.035384557334,7047.494763530351,8099.38302106322,9140.805341832094,10171.865847625844,11192.667637591856,13.460873948170505,18.65726772493369,23.801959063667788,28.89546239859491,33.830631202421785,38.713020407139936,43.546633148945126,48.33215306934378,48.353119474726704,48.37387727151498
909,909,13696608.0,0.004753697404294202,210.36256937529527,508.44938556900354,1624.6827382149033,2729.8099290559126,3824.62437167323,4908.545767477563,5981.682502843442,7044.141881816458,8096.030139349329,9137.452460118202,10168.512965911952,11189.314755877964,13.476812948171363,18.67320672493455,23.817898063668643,28.911401398595768,33.84657020242264,38.72895940714079,43.56257214894599,48.348092069344645,48.36905847472756,48.38981627151583
910,910,13698098.0,0.004770840697212725,209.60666336736654,306.69254797342916,1422.9259006193288,2528.0530914603382,3622.867534077656,4706.788929881988,5779.925665247868,6842.385044220884,7894.273301753755,8935.695622522628,9966.756128316378,10987.55791828239,14.437677610478278,19.634071387241466,24.77876272597556,29.872266060902685,34.80743486472956,39.68982406944771,44.52343681125291,49.308956731651556,49.32992313703448,49.35068093382275
911,911,13699489.0,0.004759880920163656,210.08928936936883,433.00447325343055,1549.2378258993303,2654.36501674034,3749.1794593576574,4833.10085516199,5906.2375905278695,6968.696969500886,8020.585227033756,9062.00754780263,10093.068053596378,11113.86984356239,13.835715506581382,19.032109283344568,24.176800622078666,29.270303957005787,34.20547276083266,39.087861965550815,43.921474707356005,48.70699462775466,48.72796103313758,48.748718829925856
912,912,13700086.0,0.004730935467181269,211.37468624060696,778.3231006577082,1894.556453303608,2999.6836441446176,4094.4980867619347,5178.419482566267,6251.556217932147,7314.015596905163,8365.903854438035,9407.326175206908,10438.386681000657,11459.188470966668,12.196908387911822,17.39330216467501,22.537993503409105,27.63149683833623,32.5666656421631,37.44905484688125,42.28266758868645,47.0681875090851,47.08915391446802,47.109911711256295
913,913,13701014.0,0.004714406961215105,212.11575670638692,976.3231006470511,2092.5564532929507,3197.6836441339606,4292.498086751278,5376.41948255561,6449.556217921489,7512.015596894506,8563.903854427377,9605.326175196251,10636.38668099,11657.18847095601,11.261754913263465,16.45814869002665,21.60284002876075,26.69634336368787,31.631512167514746,36.5139013722329,41.34751411403809,46.13303403443675,46.15400043981966,46.17475823660794
914,914,13702366.0,0.004712050464730571,212.221835798437,1003.6945901733778,2119.9279428192776,3225.055133660287,4319.869576277604,5403.790972081937,6476.927707447817,7539.387086420833,8591.275343953703,9632.697664722577,10663.758170516327,11684.559960482338,11.132736836193786,16.32913061295697,21.473821951691068,26.56732528661819,31.502494090445065,36.38488329516322,41.21849603696841,46.004015957367066,46.02498236274998,46.04574015953826
915,915,13703277.0,0.004704047183814046,212.58290168535237,1102.6945901680492,2218.927942813949,3324.0551336549584,4418.869576272276,5502.790972076608,6575.927707442488,7638.387086415504,8690.275343948375,9731.697664717249,10762.758170510999,11783.559960477009,10.666611598544328,15.863005375307516,21.00769671404161,26.101200048968735,31.036368852795608,35.91875805751376,40.75237079931895,45.53789071971761,45.55885712510052,45.579614921888805
916,916,13704139.0,0.004699815657393911,212.7743028445734,24.743474165235092,1152.194590165385,2268.427942811285,3373.5551336522944,4468.369576269612,5552.2909720739435,6625.427707439823,7687.88708641284,8739.77534394571,9781.197664714584,10812.258170508334,15.630248118674665,20.774939457408763,25.868442792335884,30.80361159616276,35.68600080088091,40.5196135426861,45.30513346308476,45.32609986846768,45.34685766525595,45.367408928691354
917,917,13705561.0,0.004703106515479885,212.62542039151845,1111.5945901675702,2227.82794281347,3332.9551336544796,4427.769576271797,5511.69097207613,6584.827707442008,7647.287086415025,8699.175343947896,9740.59766471677,10771.658170510518,11792.45996047653,10.624747317658414,15.8211410944216,20.965832433155697,26.059335768082818,30.994504571909694,35.876893776627846,40.71050651843304,45.49602643883169,45.51699284421461,45.53775064100289
918,918,13706297.0,0.004628459313532915,216.0546160741116,894.4817145298782,2021.932830530028,3138.166183175928,4243.293374016937,5338.107816634255,6422.029212438587,7495.165947804467,8557.625326777483,9609.513584310354,10650.935905079228,11681.996410872976,11.573510134224984,16.71820147295908,21.8117048078862,26.746873611713077,31.62926281643123,36.462875558236426,41.248395478635075,41.269361884018,41.29011968080627,41.31067094424167
919,919,13709813.0,0.004621060069560899,216.40056284639937,986.8193596126646,2114.2704756128146,3230.5038282587143,4335.631019099724,5430.445461717041,6514.366857521373,7587.503592887253,8649.96297186027,9701.85122939314,10743.273550162014,11774.334055955764,11.146442869923696,16.291134208657795,21.384637543584915,26.31980634741179,31.202195552129943,36.03580829393513,40.82132821433379,40.84229461971671,40.863052416504985,40.883603679940386
920,920,13710463.0,0.004618288403683057,216.5304356485199,1020.4885574731525,2147.9396734733023,3264.173026119202,4369.300216960211,5464.114659577529,6548.036055381861,7621.172790747741,8683.632169720757,9735.520427253628,10776.942748022502,11808.00325381625,10.99089238511605,16.135583723850146,21.229087058777267,26.164255862604143,31.046645067322295,35.880257809127485,40.66577772952614,40.68674413490906,40.70750193169734,40.72805319513274
921,921,13711019.0,0.004616441550058074,216.61706081547163,1042.01810205469,2169.46921805484,3285.7025707007397,4390.82976154175,5485.644204159066,6569.565599963399,7642.702335329279,8705.161714302296,9757.049971835166,10798.47229260404,11829.53279839779,10.891474673154566,16.036166011888664,21.129669346815785,26.06483815064266,30.947227355360813,35.780840097166006,40.56636001756466,40.58732642294758,40.60808421973585,40.62863548317126
922,922,13711839.0,0.004607679076215418,217.0290038561809,16.11214207251248,1154.8937611064705,2282.3448771066205,3398.57822975252,4503.705420593529,5598.519863210847,6682.44125901518,7755.577994381059,8818.037373354076,9869.925630886946,10911.34795165582,15.515449450163945,20.60895278509107,25.544121588917942,30.426510793636098,35.26012353544129,40.045643455839944,40.06660986122286,40.08736765801114,40.10791892144654,40.128265706579484
923,923,13713035.0,0.004602153453637074,217.2895819477079,85.55810487689014,1224.339723910848,2351.790839910998,3468.024192556898,4573.151383397907,5667.965826015225,6751.8872218195565,7825.023957185436,8887.483336158453,9939.371593691323,10980.793914460197,15.19565285137618,20.289156186303302,25.224324990130174,30.10671419484833,34.94032693665352,39.725846857052176,39.7468132624351,39.76757105922337,39.78812232265877,39.808469107791716
924,924,13713911.0,0.004562746596596242,219.16623657031244,576.2890976459303,1715.0707166798882,2842.521832680038,3958.755185325938,5063.882376166947,6158.696818784265,7242.618214588597,8315.754949954477,9378.214328927494,10430.102586460363,11471.524907229237,12.946856203611787,18.040359538538908,22.975528342365784,27.857917547083936,32.691530288889126,37.47705020928778,37.4980166146707,37.51877441145898,37.53932567489438,37.55967246002733
925,925,13714517.0,0.004531373575094984,220.6836367445248,972.2890976246161,2111.070716658574,3238.521832658724,4354.755185304623,5459.882376145633,6554.696818762951,7638.618214567283,8711.754949933164,9774.214328906179,10826.10258643905,11867.524907207924,11.146109632383299,16.23961296731042,21.174781771137297,26.05717097585545,30.890783717660643,35.676303638059295,35.69727004344222,35.71802784023049,35.73857910366589,35.758925888798835
926,926,13717906.0,0.004589286090039641,217.898814844067,245.22201702117914,1384.0036360551371,2511.454752055287,3627.6881047011866,4732.8152955421965,5827.629738159514,6911.551133963846,7984.687869329726,9047.147248302743,10099.035505835613,11140.457826604486,14.46187394239437,19.55537727732149,24.490546081148366,29.372935285866518,34.206548027671715,38.992067948070364,39.013034353453286,39.03379215024156,39.05434341367696,39.07469019880991
927,927,13718824.0,0.004609061518173263,216.96390817459428,1134.0036360684371,2261.4547520685874,3377.688104714487,4482.815295555496,5577.629738172814,6661.551133977146,7734.687869343025,8797.147248316041,9849.035505848913,10890.457826617787,11921.518332411535,10.467131233984139,15.611822572718236,20.705325907645356,25.640494711472233,30.522883916190384,35.35649665799558,40.142016578394234,40.16298298377715,40.18374078056543,40.20429204400083
928,928,13720006.0,0.004618750232523425,216.50878477004295,1014.0337351525909,2141.4848511527407,3257.718203798641,4362.84539463965,5457.659837256968,6541.5812330613,7614.71796842718,8677.177347400197,9729.065604933066,10770.48792570194,11801.54843149569,11.020706333953056,16.165397672687153,21.258901007614273,26.19406981144115,31.0764590161593,35.910071757964495,40.69559167836315,40.716558083746065,40.73731588053435,40.75786714396975
929,929,13720798.0,0.00455089945574892,219.73678164582407,726.6521160729634,1865.4337351069214,2992.8848511070714,4109.118203752971,5214.245394593981,6309.059837211298,7392.98123301563,8466.11796838151,9528.577347354527,10580.465604887397,11621.88792565627,12.261646251549067,17.35514958647619,22.290318390303064,27.17270759502122,32.00632033682641,36.79184025722506,36.81280666260798,36.83356445939626,36.854115722831665,36.87446250796461
930,930,13721468.0,0.004564571969017928,219.0785919879254,550.7216533475926,1689.5032723815505,2816.9543883817005,3933.1877410276,5038.31493186861,6133.129374485927,7217.05077029026,8290.187505656138,9352.646884629155,10404.535142162025,11445.957462930899,13.063546251592228,18.15704958651935,23.092218390346225,27.974607595064377,32.80822033686957,37.59374025726822,37.614706662651145,37.63546445943942,37.65601572287482,37.67636250800777
931,931,13722442.0,0.004569595509451735,218.8377500659749,490.721653350822,1629.50327238478,2756.95438838493,3873.18774103083,4978.314931871839,6073.129374489156,7157.050770293489,8230.187505659369,9292.646884632384,10344.535142165256,11385.95746293413,13.337590653049672,18.431093987976794,23.366262791803667,28.248651996521822,33.08226473832701,37.86778465872567,37.88875106410859,37.909508860896864,37.930060124332265,37.95040690946521
932,932,13725085.0,0.004632163377211574,215.8818501349947,852.017979335429,1979.469095335579,3095.7024479814786,4200.829638822488,5295.644081439806,6379.565477244138,7452.702212610017,8515.161591583033,9567.049849115905,10608.472169884779,11639.532675678527,11.770139403534689,16.914830742268787,22.008334077195908,26.94350288102278,31.825892085740936,36.65950482754613,41.445024747944785,41.4659911533277,41.486748950115974,41.50730021355138
933,933,13725817.0,0.004938792194576498,202.47865482134344,597.8704842703632,1692.6849268876806,2776.606322692013,3849.7430580578925,4912.202437030909,5964.09069456378,7005.513015332654,8036.573521126403,9057.375311092414,10068.020460122978,11071.9673215992,13.25722582578876,18.558688170967763,23.807402691403365,29.003796468166552,34.14848780690065,39.24199114182777,44.177159945654644,49.059549150372796,53.89316189217799,58.67868181257665
934,934,13728173.0,0.005021456225189835,199.14541821226277,779.2051200950596,1863.1265158993917,2936.2632512652713,3998.722630238288,5050.610887771159,6092.033208540032,7123.0937143337815,8143.895504299793,9154.540653330358,10158.48751480658,11152.445443960527,12.455214874025677,17.809955122900924,23.111417468079928,28.36013198851553,33.556525765278714,38.70121710401281,43.79472043893993,48.72988924276681,53.61227844748496,58.44589118929016
935,935,13730510.0,0.005003412383357878,199.86359775703366,977.2051200844026,2061.1265158887345,3134.2632512546143,4196.722630227631,5248.610887760501,6290.033208529375,7321.093714323125,8341.895504289136,9352.5406533197,10356.487514795923,11350.44544394987,11.462712827126765,16.817453076002014,22.11891542118102,27.36762994161662,32.56402371837981,37.7087150571139,42.80221839204103,47.737387195867896,52.619776400586055,57.453389142391245
