,index,blocknum,p0vs1,p1vs0,WETH-slippagemap_01,WETH-slippagemap_2,WETH-slippagemap_3,WETH-slippagemap_4,WETH-slippagemap_5,WETH-slippagemap_6,WETH-slippagemap_7,WETH-slippagemap_8,WETH-slippagemap_9,WETH-slippagemap_10,WETH-slippagemap_11,USDT-slippagemap_01,USDT-slippagemap_2,USDT-slippagemap_3,USDT-slippagemap_4,USDT-slippagemap_5,USDT-slippagemap_6,USDT-slippagemap_7,USDT-slippagemap_8,USDT-slippagemap_9,USDT-slippagemap_10
232,232,12551664.0,2601.4114966838492,0.0003844066966240253,0.5584130553880218,1.9100588085535477,3.2482561227075615,4.57343881882099,5.903054323441389,7.219946515416587,8.523772024302833,9.689880396751379,10.865514990475729,11.873713363762672,16.75282313409763,9188.970969268974,12440.579675855886,15711.174531186336,18620.833765811523,21501.542912981855,24353.58988996278,27177.259985470944,29972.835432425287,32740.595877820182,35480.81802952393
233,233,12552524.0,2587.919939914732,0.000386410717185072,0.9223950264879339,2.27404077965346,3.612238093807474,4.937420789920902,6.267036294541302,7.583928486516498,8.887753995402745,10.053862367851291,11.229496961575641,12.237695334862584,17.11680510519754,8244.5187701618,11496.127476748712,14766.72233207916,17676.381566704345,20557.09071387468,23409.137690855605,26232.807786363766,29028.383233318113,31796.143678713008,34536.365830416755
234,234,12553318.0,2625.7162503224963,0.00038084846368192975,1.2762598947959491,2.614457208949963,3.939639905063391,5.269255409683791,6.586147601658988,7.889973110545234,9.05608148299378,10.231716076718131,11.239914450005074,16.11902422034003,21.221779328156444,7290.823217540877,10807.12488130649,14058.733587893403,17329.32844322385,20238.987677849036,23119.69682501937,25971.743802000296,28795.413897508457,31590.989344462803,34358.7497898577
235,235,12554209.0,2679.828221889227,0.0003731582464248471,1.2307610215166929,2.555943717630121,3.885559222250521,5.202451414225718,6.5062769231119635,7.6723852955605105,8.84801988928486,9.856218262571803,14.735328032906759,19.838083140723175,24.894296903244673,7413.609769445599,10961.462320950877,14477.763984716492,17729.372691303404,20999.967546633852,23909.626781259038,26790.335928429373,29642.382905410297,32466.05300091846,35261.628447872805
236,236,12555076.0,2683.582421019279,0.0003726362164871313,1.1425346878185227,2.467717383931951,3.7973328885523507,5.1142250805275475,6.418050589413793,7.58415896186234,8.75979355558669,9.767991928873633,14.647101699208589,19.749856807025004,24.806070569546502,7650.219769458306,11198.072320963583,14714.373984729198,17965.98269131611,21236.57754664656,24146.236781271746,27026.945928442077,29878.992905423,32702.663000931167,35498.23844788551
237,237,12555670.0,2734.781879736528,0.00036565987489149996,1.2003921690956225,2.530007673716022,3.8468998656912192,5.150725374577465,6.316833747026012,7.492468340750362,8.500666714037305,13.379776484372261,18.482531592188675,23.538745354710173,28.666132598446644,7539.313134282913,11084.449748978239,14632.302300483518,18148.60396424913,21400.212670836045,24670.807526166493,27580.466760791678,30461.17590796201,33313.22288494294,36136.8929804511
238,238,12556229.0,2773.6134821820074,0.00036054050300234986,0.08922282837608815,0.5482727081260997,1.0032611272034118,1.4096694805344434,1.6872897171539059,1.9832763255486037,2.120578932352683,6.1374580607985765,10.386561429412437,14.59761702355276,18.888255133312157,3280.0134335079874,4350.703394638563,5448.729216017651,6539.579137151342,7389.8685344112,8283.036413025227,8838.923325559772,9389.279358553027,9934.159518253813,10473.618308729798
239,239,12556776.0,2773.6134821820074,0.00036054050300234986,0.16420010251024741,0.9942017237299653,1.8164510320519935,2.222859385383025,2.5004796220024876,2.796466230397185,2.933768837201265,6.950647965647158,11.199751334261018,15.41080692840134,19.701445038160738,5127.54834871323,6198.238309843804,7296.264131222893,8387.114052356585,9237.403449616442,10130.57132823047,10686.458240765014,11236.81427375827,11781.694433459055,12321.15322393504
240,240,12557766.0,2741.901207779474,0.0003647104414859093,0.636071030864291,1.4660726520840088,2.288321960406037,2.6947303137370686,2.972350550356531,3.268337158751229,3.4056397655553083,7.422518894001201,11.671622262615061,15.882677856755384,20.17331596651478,3826.1597230985103,4896.849684229085,5994.8755056081745,7085.725426741866,7936.014824001722,8829.182702615752,9385.069615150294,9935.42564814355,10480.305807844336,11019.764598320322
241,241,12558789.0,2687.073172128589,0.0003721521283351734,0.31832442481364187,1.1388722871217738,1.9688739083414917,2.79112321666352,3.1975315699945517,3.475151806614014,3.7711384150087115,3.9084410218127914,7.925320150258685,12.174423518872544,16.385479113012867,2382.3001498483163,3480.3259712274053,4571.175892361097,5421.465289620954,6314.633168234982,6870.520080769526,7420.876113762781,7965.756273463567,8505.215063939551,9039.306405451931
242,242,12559298.0,2694.337709184576,0.00037114872296488904,0.26313677753908554,1.0836846398472175,1.9136862610669354,2.7359355693889635,3.142343922719995,3.419964159339458,3.7159507677341552,3.8532533745382347,7.870132502984128,12.119235871597988,16.330291465738313,2530.8001498562912,3628.82597123538,4719.675892369071,5569.965289628929,6463.133168242956,7019.020080777501,7569.376113770755,8114.256273471541,8653.715063947528,9187.806405459905
243,243,12559811.0,2785.843656658568,0.0003589576886735391,9.19351216676833,18.449478659101025,27.205691634999116,35.703693997340146,44.138272764631004,52.333191116052625,64.32751537967785,76.47469100784262,88.50523548495511,100.53756124059358,112.79169040526412,52195.17637545878,76530.89956157845,100624.49027553442,124388.56086593248,147919.93570564213,170987.47430693576,193876.83711095667,216210.06369103421,238321.0825105094,260212.10349192168
244,244,12560698.0,2828.509788147046,0.00035354305797014724,2.612269020596538,14.401075574322807,25.664927731309703,36.645619050002516,47.53818487484384,58.166634091101294,72.57027639300125,87.10279816145074,101.49495532239774,115.86539652425239,130.43437764469442,92030.25967292514,123349.77818340318,154357.677746463,184967.26210636593,215276.04005678504,245053.54887549463,274586.1199133755,296919.3464934531,319030.3653129283,340921.38629434054
245,245,12561291.0,2864.086271514309,0.00034915149377510784,7.2162064901004115,18.746898107181693,29.99177391688551,41.14589568817323,52.03329845205146,66.69331779949181,81.47966574876187,96.12312359852362,110.74236513338143,125.31134625382344,136.39725137054077,81992.47118400887,115525.02431002901,147587.69286689942,179331.34837688124,210669.3681560817,241699.33382782142,272190.8547913274,302430.3337894069,325463.43481663964,347574.45363611483
246,246,12561892.0,2814.4032402787816,0.0003553151111000514,5.74352996219647,17.801857617516877,29.332549234598158,40.577425044301975,51.7315468155897,62.61894957946793,77.27896892690828,92.06531687617833,106.70877472594007,121.32801626079788,135.8969973812399,85468.72313000506,117531.39168687546,149275.0471968573,180613.06697605774,211643.03264779746,242134.55361130345,272374.032609383,295407.1336366157,317518.1524560909,339409.17343750317
247,247,12562671.0,2814.6846806028093,0.0003552795831417373,5.676421300916432,17.734748956236842,29.26544057331812,40.51031638302194,51.664438154309664,62.55184091818789,77.21186026562823,91.9982082148983,106.64166606466004,121.26090759951785,135.82988871995988,85657.61253677716,117720.28109364757,149463.9366036294,180801.95638282987,211831.92205456956,242323.44301807554,272562.9220161551,295596.0230433878,317707.041862863,339598.06284427526
248,248,12563265.0,2822.0120158199784,0.000354357102093853,4.091488301061438,16.149815956381847,27.680507573463125,38.925383383166945,50.079505154454665,60.96690791833289,75.62692726577325,90.4132752150433,105.05673306480504,119.67597459966285,134.24495572010488,90124.75265249051,122187.42120936092,153931.07671934276,185269.09649854322,216299.0621702829,246790.5831337889,277030.06213186844,300063.16315910115,322174.18197857635,344065.2029599886
249,249,12564345.0,2812.996460720644,0.0003554928041906659,6.070922760966364,18.129250416286773,29.659942033368054,40.904817843071875,52.058939614359595,62.94634237823782,77.60636172567817,92.39270967494824,107.03616752470998,121.65540905956779,136.2243901800098,84547.51564781132,116610.18420468172,148353.83971466357,179691.859493864,210721.82516560372,241213.3461291097,271452.8251271893,294485.926154422,316596.94497389713,338487.9659553094
250,250,12564882.0,2813.840444051567,0.0003553861776754225,4.649854759295389,14.175403189820663,23.198515857108518,31.9607623424734,40.65695609490555,49.11088644522652,61.36164562409984,73.76270472700891,86.04460661680302,98.32578886492848,110.57997363031423,67188.21957319378,92267.26055034877,117096.77328686543,141589.44371980222,165842.16906811533,189623.88098180923,213220.31131006833,236253.5703137283,258364.74553782077,280255.9213676725
251,251,12565456.0,2700.0014800681347,0.0003703701673433027,5.098379868472745,14.377925029625347,23.58275971237362,32.69651514833087,41.71962781561872,50.481874300983606,59.17806805341576,67.63199840373673,79.88275758261005,92.2838166855191,104.56571857531323,61397.41878519052,85890.08921812731,110142.81456644043,133924.52648013431,157520.9568083934,180554.2158120534,202665.39103614585,224556.56686599756,246229.93306408767,267687.65593780996
252,252,12566020.0,2738.6130640154033,0.0003651483348048381,7.780771177048552,16.985605859796827,26.099361295754072,35.12247396304193,43.88472044840681,52.58091420083896,61.03484455115993,73.28560373003326,85.68666283294232,97.96856472273643,110.24974697086189,54508.971286276224,79338.4840227929,103831.15445572967,128083.8798040428,151865.59171773668,175462.02204599578,198495.28104965575,220606.45627374822,242497.63210359993,264170.99830169004
253,253,12566647.0,2604.274480535844,0.00038398410285625674,3.3368021693756296,12.803491070549708,22.175989472452628,31.45553463360523,40.6603693163535,49.774124752310755,58.79723741959861,67.55948390496349,76.25567765739564,84.70960800771661,96.96036718658993,64763.04302517017,88544.75493886405,112141.18526712316,135174.44427078313,157285.6194948756,179176.7953247273,200850.16152281742,222307.88439653968,243552.11040476157,264584.9634467901
254,254,12567364.0,2623.8789839273163,0.0003811151375980154,9.253844917698329,18.62634331960125,27.905888480753852,37.11072316350212,46.224478599459374,55.24759126674723,64.0098377521121,72.70603150454426,81.15996185486523,93.41072103373855,105.81178013664761,49880.56160070274,74133.28694901586,97914.99886270973,121511.42919096885,144544.6881946288,166655.8634187213,188547.039248573,210220.40544666312,231678.12832038538,252922.35432860724
255,255,12567867.0,2613.404953709498,0.00038264257461538374,1.6907539721930345,11.157442873367112,20.529941275270033,29.809486436422635,39.01432111917091,48.12807655512815,57.15118922241601,65.91343570778089,74.60962946021304,83.06355981053402,95.31431898940734,69057.54456513994,92839.2564788338,116435.68680709292,139468.9458107529,161580.12103484536,183471.29686469707,205144.66306278718,226602.38593650944,247846.61194473132,268879.4649867599
256,256,12568969.0,2636.2396218766285,0.00037932818841715987,7.040797165173194,16.413295567076116,25.692840728228717,34.89767541097699,44.01143084693424,53.034543514222094,61.79678999958698,70.49298375201913,78.94691410234009,91.19767328121341,103.59873238412247,55701.14823501576,79953.87358332888,103735.58549702275,127332.01582528187,150365.27482894185,172476.45005303432,194367.62588288603,216040.99208097614,237498.7149546984,258742.94096292026
257,257,12569860.0,2681.1684040097934,0.0003729717232623137,8.386095200108214,17.665640361260813,26.870475044009087,35.984230479966335,45.00734314725419,53.76958963261907,62.465783385051225,70.9197137353722,83.17047291424552,95.57153201715457,107.8534339069487,52550.749704756956,77043.42013769374,101296.14548600686,125077.85739970073,148674.28772795983,171707.5467316198,193818.7219557123,215709.897785564,237383.26398365412,258840.98685737638
258,258,12570377.0,2684.9244806148677,0.0003724499542612806,7.7495802478209095,17.02912540897351,26.233960091721784,35.34771552767903,44.37082819496689,53.13307468033177,61.82926843276392,70.28319878308488,82.53395796195821,94.93501706486727,107.2169189546614,54258.671732848634,78751.34216578542,103004.06751409854,126785.77942779241,150382.2097560515,173415.46875971148,195526.64398380395,217417.8198136557,239091.18601174577,260548.90888546806
259,259,12570929.0,2694.0683023543406,0.00037118583783718554,6.163263153362431,15.442808314515032,24.647642997263308,33.761398433220556,42.78451110050841,51.54675758587329,60.24295133830544,68.6968816886264,80.94764086749973,93.34869997040879,105.63060186020292,58525.21873391532,83017.8891668521,107270.61451516522,131052.3264288591,154648.75675711822,177682.0157607782,199793.19098487066,221684.36681472237,243357.73301281247,264815.4558865347
260,260,12572541.0,2755.9199203482244,0.00036285524576260003,4.816962501561133,14.021797184309406,23.135552620266655,32.158665287554506,40.92091177291939,49.61710552535154,58.07103587567251,70.32179505454583,82.72285415745489,95.00475604724902,107.28593829537448,62651.75061271426,87481.26334923093,111973.9337821677,136226.65913048084,160008.3710441747,183604.8013724338,206638.06037609378,228749.23560018625,250640.411430038,272313.77762812807
261,261,12573048.0,2760.884795012003,0.0003622027263892597,3.9914170780095257,13.1962517607578,22.310007196715045,31.333119864002903,40.09536634936779,48.79156010179994,57.245490452120904,69.49624963099423,81.89730873390329,94.17921062369741,106.46039287182288,64929.12515183698,89758.63788835364,114251.30832129043,138504.03366960355,162285.74558329742,185882.17591155652,208915.4349152165,231026.61013930896,252917.7859691607,274591.1521672508
262,262,12573551.0,2783.0593446032344,0.00035931680793625494,0.3180514594852977,9.695805457448907,18.809560893406154,27.83267356069401,36.59492004605889,45.29111379849104,53.74504414881201,65.99580332768534,78.3968624305944,90.67876432038852,102.95994656851398,76070.30468902715,100899.8174255438,125392.4878584806,149645.2132067937,173426.9251204876,197023.3554487467,220056.61445240668,242167.78967649915,264058.96550635085,285732.33170444093
263,263,12574183.0,2706.4889410920555,0.0003694823890898681,3.981768472936939,13.435970729888128,22.813724727851735,31.927480163808983,40.95059283109684,49.71283931646172,58.40903306889387,66.86296341921484,79.11372259808816,91.51478170099722,103.79668359079135,64416.15453448183,88908.82496741861,113161.55031573174,136943.26222942563,160539.69255768473,183572.9515613447,205684.12678543717,227575.30261528888,249248.668813379,270706.3916871013
